Date,Time,Visitor,G_Visitor,Home,G_Home,OT_SO,Attendance,LOG,Notes,Day
2013-12-28,20:00:00,Chicago Blackhawks,5,St. Louis Blues,6,SO,20082,,,Saturday
2013-12-28,19:00:00,Montreal Canadiens,2,Tampa Bay Lightning,1,SO,19204,,,Saturday
2013-12-29,17:00:00,Washington Capitals,1,Buffalo Sabres,2,SO,19070,,,Sunday
2013-12-29,18:00:00,Pittsburgh Penguins,5,Columbus Blue Jackets,3,,18871,,,Sunday
2013-12-29,19:30:00,Vancouver Canucks,2,Calgary Flames,0,,19289,,,Sunday
2013-12-29,20:00:00,Winnipeg Jets,2,Colorado Avalanche,1,OT,17733,,,Sunday
2013-12-29,18:00:00,St. Louis Blues,3,Dallas Stars,2,OT,15678,,,Sunday
2013-12-29,17:00:00,Montreal Canadiens,1,Florida Panthers,4,,19891,,,Sunday
2013-12-29,20:00:00,New York Islanders,5,Minnesota Wild,4,,18851,,,Sunday
2013-12-29,22:30:00,Anaheim Ducks,1,San Jose Sharks,3,,17562,,,Sunday
2013-12-29,19:00:00,New York Rangers,4,Tampa Bay Lightning,3,,19204,,,Sunday
2013-12-29,19:00:00,Carolina Hurricanes,2,Toronto Maple Leafs,5,,19452,,,Sunday
2013-12-30,20:00:00,Los Angeles Kings,0,Chicago Blackhawks,1,,22161,,,Monday
2013-12-30,20:00:00,Detroit Red Wings,4,Nashville Predators,6,,17212,,,Monday
2013-12-30,19:30:00,Washington Capitals,1,Ottawa Senators,3,,20193,,,Monday
2013-12-30,22:00:00,Philadelphia Flyers,4,Vancouver Canucks,3,SO,18910,,,Monday
2013-12-31,20:00:00,San Jose Sharks,3,Anaheim Ducks,6,,17424,,,Tuesday
2013-12-31,19:00:00,New York Islanders,5,Boston Bruins,3,,17565,,,Tuesday
2013-12-31,19:00:00,Montreal Canadiens,4,Carolina Hurricanes,5,OT,16807,,,Tuesday
2013-12-31,21:00:00,Philadelphia Flyers,4,Calgary Flames,1,,19289,,,Tuesday
2013-12-31,20:00:00,Columbus Blue Jackets,3,Colorado Avalanche,5,,16177,,,Tuesday
2013-12-31,20:00:00,Los Angeles Kings,2,Dallas Stars,3,,15610,,,Tuesday
2013-12-31,17:00:00,New York Rangers,2,Florida Panthers,1,SO,16083,,,Tuesday
2013-12-31,18:00:00,St. Louis Blues,2,Minnesota Wild,1,,18919,,,Tuesday
2013-12-31,13:00:00,Pittsburgh Penguins,1,New Jersey Devils,2,,16592,,,Tuesday
2013-12-31,21:00:00,Edmonton Oilers,3,Phoenix Coyotes,4,OT,17416,,,Tuesday
2013-12-31,19:00:00,Buffalo Sabres,0,Winnipeg Jets,3,,15004,,,Tuesday
2014-01-01,13:00:00,Toronto Maple Leafs,3,Detroit Red Wings,2,SO,105491,,NHL Winter Classic,Wednesday
2014-01-01,22:00:00,Tampa Bay Lightning,4,Vancouver Canucks,2,,18910,,,Wednesday
2014-01-02,19:00:00,Nashville Predators,2,Boston Bruins,3,OT,17565,,,Thursday
2014-01-02,21:00:00,Philadelphia Flyers,1,Colorado Avalanche,2,,16793,,,Thursday
2014-01-02,20:30:00,Montreal Canadiens,6,Dallas Stars,4,,13007,,,Thursday
2014-01-02,20:00:00,Buffalo Sabres,1,Minnesota Wild,4,,18229,,,Thursday
2014-01-02,19:00:00,Chicago Blackhawks,2,New York Islanders,3,OT,13618,,,Thursday
2014-01-02,19:30:00,Winnipeg Jets,3,Ottawa Senators,4,,18691,,,Thursday
2014-01-02,21:00:00,Columbus Blue Jackets,2,Phoenix Coyotes,0,,10539,,,Thursday
2014-01-02,22:30:00,Edmonton Oilers,1,San Jose Sharks,5,,17562,,,Thursday
2014-01-02,20:00:00,Los Angeles Kings,0,St. Louis Blues,5,,19839,,,Thursday
2014-01-02,19:00:00,Carolina Hurricanes,4,Washington Capitals,3,OT,18506,,,Thursday
2014-01-03,22:00:00,Edmonton Oilers,2,Anaheim Ducks,5,,17174,,,Friday
2014-01-03,21:00:00,Tampa Bay Lightning,2,Calgary Flames,0,,19289,,,Friday
2014-01-03,19:00:00,Chicago Blackhawks,5,New Jersey Devils,3,,16592,,,Friday
2014-01-03,19:00:00,New York Rangers,2,Pittsburgh Penguins,5,,18668,,,Friday
2014-01-04,13:00:00,Winnipeg Jets,1,Boston Bruins,4,,17565,,,Saturday
2014-01-04,19:00:00,New Jersey Devils,1,Buffalo Sabres,2,,19070,,,Saturday
2014-01-04,15:00:00,San Jose Sharks,3,Colorado Avalanche,4,,17154,,,Saturday
2014-01-04,20:00:00,Detroit Red Wings,5,Dallas Stars,1,,17232,,,Saturday
2014-01-04,19:00:00,Nashville Predators,4,Florida Panthers,5,SO,15796,,,Saturday
2014-01-04,22:00:00,Vancouver Canucks,1,Los Angeles Kings,3,,18118,,,Saturday
2014-01-04,20:00:00,Washington Capitals,3,Minnesota Wild,5,,19022,,,Saturday
2014-01-04,19:00:00,Ottawa Senators,4,Montreal Canadiens,3,OT,21273,,,Saturday
2014-01-04,19:00:00,Carolina Hurricanes,3,New York Islanders,2,,14208,,,Saturday
2014-01-04,20:00:00,Philadelphia Flyers,5,Phoenix Coyotes,3,,14875,,,Saturday
2014-01-04,20:00:00,Columbus Blue Jackets,2,St. Louis Blues,6,,19611,,,Saturday
2014-01-04,19:00:00,New York Rangers,7,Toronto Maple Leafs,1,,19362,,,Saturday
2014-01-05,20:00:00,Vancouver Canucks,3,Anaheim Ducks,4,OT,17174,,,Sunday
2014-01-05,19:00:00,Nashville Predators,1,Carolina Hurricanes,2,,13994,,,Sunday
2014-01-05,20:00:00,San Jose Sharks,3,Chicago Blackhawks,2,SO,21599,,,Sunday
2014-01-05,20:00:00,Tampa Bay Lightning,3,Edmonton Oilers,5,,16839,,,Sunday
2014-01-05,13:00:00,Winnipeg Jets,5,Pittsburgh Penguins,6,,18652,,,Sunday
2014-01-06,21:00:00,Calgary Flames,4,Colorado Avalanche,3,,12027,,,Monday
2014-01-06,19:30:00,Florida Panthers,1,Montreal Canadiens,2,,21273,,,Monday
2014-01-06,19:00:00,Dallas Stars,3,New York Islanders,7,,11111,,,Monday
2014-01-06,19:00:00,Columbus Blue Jackets,4,New York Rangers,3,SO,18006,,,Monday
2014-01-07,22:00:00,Boston Bruins,2,Anaheim Ducks,5,,17238,,,Tuesday
2014-01-07,21:30:00,St. Louis Blues,5,Edmonton Oilers,2,,16839,,,Tuesday
2014-01-07,22:30:00,Minnesota Wild,2,Los Angeles Kings,1,SO,18118,,,Tuesday
2014-01-07,19:30:00,Philadelphia Flyers,3,New Jersey Devils,2,OT,14521,,,Tuesday
2014-01-07,20:00:00,San Jose Sharks,2,Nashville Predators,3,,15016,,,Tuesday
2014-01-07,21:00:00,Calgary Flames,0,Phoenix Coyotes,6,,10229,,,Tuesday
2014-01-07,19:00:00,New York Islanders,5,Toronto Maple Leafs,3,,19164,,,Tuesday
2014-01-07,22:00:00,Pittsburgh Penguins,5,Vancouver Canucks,4,SO,18910,,,Tuesday
2014-01-07,20:00:00,Tampa Bay Lightning,4,Winnipeg Jets,2,,15004,,,Tuesday
2014-01-08,20:00:00,New York Rangers,3,Chicago Blackhawks,2,,21493,,,Wednesday
2014-01-08,21:30:00,Ottawa Senators,3,Colorado Avalanche,4,OT,12487,,,Wednesday
2014-01-08,19:30:00,Montreal Canadiens,1,Philadelphia Flyers,3,,19949,,,Wednesday
2014-01-09,19:00:00,Florida Panthers,2,Buffalo Sabres,1,SO,17872,,,Thursday
2014-01-09,19:00:00,Toronto Maple Leafs,1,Carolina Hurricanes,6,,16583,,,Thursday
2014-01-09,21:00:00,St. Louis Blues,5,Calgary Flames,0,,19289,,,Thursday
2014-01-09,22:30:00,Boston Bruins,2,Los Angeles Kings,4,,18118,,,Thursday
2014-01-09,19:00:00,Dallas Stars,0,New Jersey Devils,1,,14252,,,Thursday
2014-01-09,20:00:00,Anaheim Ducks,4,Nashville Predators,3,,15892,,,Thursday
2014-01-09,21:00:00,Minnesota Wild,4,Phoenix Coyotes,1,,10075,,,Thursday
2014-01-09,22:30:00,Detroit Red Wings,1,San Jose Sharks,4,,17562,,,Thursday
2014-01-09,19:30:00,Washington Capitals,4,Tampa Bay Lightning,3,,19204,,,Thursday
2014-01-10,19:00:00,Carolina Hurricanes,0,Columbus Blue Jackets,3,,16008,,,Friday
2014-01-10,21:00:00,New York Islanders,2,Colorado Avalanche,1,OT,17430,,,Friday
2014-01-10,22:00:00,Pittsburgh Penguins,3,Edmonton Oilers,4,OT,16839,,,Friday
2014-01-10,19:00:00,Dallas Stars,2,New York Rangers,3,,18006,,,Friday
2014-01-10,22:00:00,St. Louis Blues,1,Vancouver Canucks,2,,18910,,,Friday
2014-01-10,19:00:00,Toronto Maple Leafs,2,Washington Capitals,3,,18506,,,Friday
2014-01-11,22:00:00,Pittsburgh Penguins,2,Calgary Flames,1,,19289,,,Saturday
2014-01-11,22:30:00,Detroit Red Wings,3,Los Angeles Kings,1,,18262,,,Saturday
2014-01-11,20:00:00,Colorado Avalanche,4,Minnesota Wild,2,,19117,,,Saturday
2014-01-11,19:00:00,Chicago Blackhawks,1,Montreal Canadiens,2,OT,21273,,,Saturday
2014-01-11,19:00:00,Florida Panthers,1,New Jersey Devils,2,OT,16592,,,Saturday
2014-01-11,19:00:00,Ottawa Senators,2,Nashville Predators,1,SO,17113,,,Saturday
2014-01-11,13:00:00,Tampa Bay Lightning,6,Philadelphia Flyers,3,,19987,,,Saturday
2014-01-11,20:00:00,Anaheim Ducks,5,Phoenix Coyotes,3,,13289,,,Saturday
2014-01-11,22:30:00,Boston Bruins,1,San Jose Sharks,0,,17562,,,Saturday
2014-01-11,19:00:00,Columbus Blue Jackets,6,Winnipeg Jets,3,,15004,,,Saturday
2014-01-12,20:00:00,Detroit Red Wings,0,Anaheim Ducks,1,,17375,,,Sunday
2014-01-12,19:00:00,Edmonton Oilers,3,Chicago Blackhawks,5,,21424,,,Sunday
2014-01-12,18:00:00,New York Islanders,4,Dallas Stars,2,,13765,,,Sunday
2014-01-12,19:00:00,Minnesota Wild,4,Nashville Predators,0,,16221,,,Sunday
2014-01-12,19:00:00,Philadelphia Flyers,1,New York Rangers,4,,18006,,,Sunday
2014-01-12,19:00:00,New Jersey Devils,2,Toronto Maple Leafs,3,SO,19175,,,Sunday
2014-01-12,15:00:00,Buffalo Sabres,2,Washington Capitals,1,SO,18506,,,Sunday
2014-01-13,19:00:00,Calgary Flames,2,Carolina Hurricanes,0,,15276,,,Monday
2014-01-13,19:00:00,Tampa Bay Lightning,2,Columbus Blue Jackets,3,,14070,,,Monday
2014-01-13,22:30:00,Vancouver Canucks,0,Los Angeles Kings,1,,18118,,,Monday
2014-01-13,20:00:00,Phoenix Coyotes,1,Winnipeg Jets,5,,15004,,,Monday
2014-01-14,19:00:00,Toronto Maple Leafs,4,Boston Bruins,3,,17565,,,Tuesday
2014-01-14,19:30:00,Philadelphia Flyers,4,Buffalo Sabres,3,,18667,,,Tuesday
2014-01-14,20:00:00,Colorado Avalanche,3,Chicago Blackhawks,2,OT,21412,,,Tuesday
2014-01-14,20:30:00,Edmonton Oilers,2,Dallas Stars,5,,12823,,,Tuesday
2014-01-14,19:30:00,New York Islanders,2,Florida Panthers,4,,13730,,,Tuesday
2014-01-14,20:00:00,Ottawa Senators,3,Minnesota Wild,0,,18117,,,Tuesday
2014-01-14,19:30:00,New Jersey Devils,4,Montreal Canadiens,1,,21273,,,Tuesday
2014-01-14,20:00:00,Calgary Flames,2,Nashville Predators,4,,15730,,,Tuesday
2014-01-14,19:00:00,Tampa Bay Lightning,2,New York Rangers,1,,18006,,,Tuesday
2014-01-14,20:00:00,Phoenix Coyotes,1,St. Louis Blues,2,,16571,,,Tuesday
2014-01-14,19:00:00,San Jose Sharks,2,Washington Capitals,1,SO,18506,,,Tuesday
2014-01-15,22:30:00,Vancouver Canucks,1,Anaheim Ducks,9,,17145,,,Wednesday
2014-01-15,20:00:00,Washington Capitals,3,Pittsburgh Penguins,4,,18667,,,Wednesday
2014-01-15,19:30:00,Buffalo Sabres,3,Toronto Maple Leafs,4,SO,19372,,,Wednesday
2014-01-16,21:00:00,Winnipeg Jets,5,Calgary Flames,2,,19289,,,Thursday
2014-01-16,21:00:00,New Jersey Devils,1,Colorado Avalanche,2,SO,14090,,,Thursday
2014-01-16,20:30:00,Boston Bruins,4,Dallas Stars,2,,16890,,,Thursday
2014-01-16,19:30:00,San Jose Sharks,3,Florida Panthers,0,,13149,,,Thursday
2014-01-16,20:00:00,Edmonton Oilers,1,Minnesota Wild,4,,18037,,,Thursday
2014-01-16,19:00:00,Detroit Red Wings,0,New York Rangers,1,,18006,,,Thursday
2014-01-16,19:30:00,Montreal Canadiens,5,Ottawa Senators,4,OT,19217,,,Thursday
2014-01-16,19:00:00,Nashville Predators,4,Philadelphia Flyers,3,SO,19917,,,Thursday
2014-01-16,21:00:00,Vancouver Canucks,0,Phoenix Coyotes,1,,12307,,,Thursday
2014-01-16,20:00:00,Los Angeles Kings,4,St. Louis Blues,1,,19374,,,Thursday
2014-01-16,19:30:00,New York Islanders,2,Tampa Bay Lightning,1,SO,18333,,,Thursday
2014-01-17,19:00:00,Washington Capitals,1,Columbus Blue Jackets,5,,14121,,,Friday
2014-01-17,20:00:00,Anaheim Ducks,2,Chicago Blackhawks,4,,22064,,,Friday
2014-01-18,19:00:00,Columbus Blue Jackets,4,Buffalo Sabres,3,SO,19070,,,Saturday
2014-01-18,19:00:00,Florida Panthers,2,Carolina Hurricanes,3,,15476,,,Saturday
2014-01-18,19:00:00,Los Angeles Kings,2,Detroit Red Wings,3,SO,20066,,,Saturday
2014-01-18,21:00:00,Dallas Stars,2,Minnesota Wild,3,OT,19192,,,Saturday
2014-01-18,20:00:00,Colorado Avalanche,5,Nashville Predators,4,,17113,,,Saturday
2014-01-18,14:00:00,New York Rangers,4,Ottawa Senators,1,,19978,,,Saturday
2014-01-18,19:00:00,New York Islanders,4,Philadelphia Flyers,6,,19992,,,Saturday
2014-01-18,20:00:00,New Jersey Devils,2,Phoenix Coyotes,3,,14005,,,Saturday
2014-01-18,20:00:00,Anaheim Ducks,3,St. Louis Blues,2,,19910,,,Saturday
2014-01-18,14:00:00,San Jose Sharks,5,Tampa Bay Lightning,4,,19204,,,Saturday
2014-01-18,19:00:00,Montreal Canadiens,3,Toronto Maple Leafs,5,,19667,,,Saturday
2014-01-18,22:00:00,Calgary Flames,2,Vancouver Canucks,3,SO,18910,,,Saturday
2014-01-18,14:00:00,Edmonton Oilers,2,Winnipeg Jets,3,OT,15004,,,Saturday
2014-01-19,17:00:00,Tampa Bay Lightning,5,Carolina Hurricanes,3,,16760,,,Sunday
2014-01-19,12:30:00,Boston Bruins,2,Chicago Blackhawks,3,SO,22197,,,Sunday
2014-01-19,19:30:00,Washington Capitals,1,New York Rangers,4,,18006,,,Sunday
2014-01-20,15:00:00,Los Angeles Kings,2,Boston Bruins,3,,17565,,,Monday
2014-01-20,19:30:00,St. Louis Blues,4,Detroit Red Wings,1,,20066,,,Monday
2014-01-20,20:00:00,Dallas Stars,1,Nashville Predators,4,,16190,,,Monday
2014-01-20,13:00:00,Philadelphia Flyers,3,New York Islanders,4,SO,16048,,,Monday
2014-01-20,20:00:00,Toronto Maple Leafs,4,Phoenix Coyotes,2,,14476,,,Monday
2014-01-20,19:00:00,Florida Panthers,5,Pittsburgh Penguins,1,,18660,,,Monday
2014-01-20,22:30:00,Calgary Flames,2,San Jose Sharks,3,,17562,,,Monday
2014-01-21,22:00:00,Winnipeg Jets,3,Anaheim Ducks,2,,15046,,,Tuesday
2014-01-21,19:00:00,Florida Panthers,4,Buffalo Sabres,3,,17583,,,Tuesday
2014-01-21,19:00:00,Los Angeles Kings,3,Columbus Blue Jackets,5,,13286,,,Tuesday
2014-01-21,21:00:00,Toronto Maple Leafs,5,Colorado Avalanche,2,,14877,,,Tuesday
2014-01-21,20:00:00,Minnesota Wild,0,Dallas Stars,4,,11191,,,Tuesday
2014-01-21,21:30:00,Vancouver Canucks,2,Edmonton Oilers,1,,16839,,,Tuesday
2014-01-21,19:00:00,St. Louis Blues,1,New Jersey Devils,7,,11432,,,Tuesday
2014-01-21,19:00:00,New York Islanders,5,New York Rangers,3,,18006,,,Tuesday
2014-01-21,19:00:00,Ottawa Senators,2,Washington Capitals,0,,18506,,,Tuesday
2014-01-22,21:30:00,Phoenix Coyotes,2,Calgary Flames,3,,19289,,,Wednesday
2014-01-22,20:00:00,Chicago Blackhawks,4,Detroit Red Wings,5,SO,20066,,,Wednesday
2014-01-22,18:00:00,Carolina Hurricanes,3,Philadelphia Flyers,2,,19592,,Make-up game from snowstorm on 2014-01-21.,Wednesday
2014-01-22,19:00:00,Montreal Canadiens,1,Pittsburgh Penguins,5,,18617,,,Wednesday
2014-01-23,22:00:00,Los Angeles Kings,1,Anaheim Ducks,2,,17503,,,Thursday
2014-01-23,19:00:00,Carolina Hurricanes,5,Buffalo Sabres,3,,18468,,,Thursday
2014-01-23,19:00:00,Philadelphia Flyers,2,Columbus Blue Jackets,5,,15571,,,Thursday
2014-01-23,20:00:00,Toronto Maple Leafs,1,Dallas Stars,7,,13678,,,Thursday
2014-01-23,20:00:00,Chicago Blackhawks,1,Minnesota Wild,2,,19226,,,Thursday
2014-01-23,19:30:00,Pittsburgh Penguins,6,New York Islanders,4,,15012,,,Thursday
2014-01-23,19:00:00,St. Louis Blues,2,New York Rangers,1,,18006,,,Thursday
2014-01-23,22:30:00,Winnipeg Jets,0,San Jose Sharks,1,,17562,,,Thursday
2014-01-23,19:30:00,Ottawa Senators,3,Tampa Bay Lightning,4,SO,18751,,,Thursday
2014-01-23,22:00:00,Nashville Predators,2,Vancouver Canucks,1,,18910,,,Thursday
2014-01-24,21:00:00,Nashville Predators,4,Calgary Flames,5,SO,19289,,,Friday
2014-01-24,19:30:00,Montreal Canadiens,1,Detroit Red Wings,4,,20066,,,Friday
2014-01-24,21:30:00,Phoenix Coyotes,4,Edmonton Oilers,3,,16839,,,Friday
2014-01-24,19:30:00,Colorado Avalanche,3,Florida Panthers,2,,17274,,,Friday
2014-01-24,19:00:00,Washington Capitals,1,New Jersey Devils,2,,15742,,,Friday
2014-01-25,12:00:00,Ottawa Senators,3,Carolina Hurricanes,6,,11458,,Make-up game for postponed 2014-01-24 game.,Saturday
2014-01-25,19:00:00,Buffalo Sabres,5,Columbus Blue Jackets,2,,16272,,,Saturday
2014-01-25,20:00:00,Pittsburgh Penguins,0,Dallas Stars,3,,18532,,,Saturday
2014-01-25,21:30:00,Anaheim Ducks,3,Los Angeles Kings,0,,54099,,NHL Stadium Series,Saturday
2014-01-25,19:00:00,Washington Capitals,5,Montreal Canadiens,0,,21273,,,Saturday
2014-01-25,13:00:00,St. Louis Blues,4,New York Islanders,3,SO,15888,,,Saturday
2014-01-25,13:00:00,Boston Bruins,6,Philadelphia Flyers,1,,19938,,,Saturday
2014-01-25,22:30:00,Minnesota Wild,2,San Jose Sharks,3,OT,17562,,,Saturday
2014-01-25,19:00:00,Colorado Avalanche,2,Tampa Bay Lightning,5,,19204,,,Saturday
2014-01-25,19:00:00,Toronto Maple Leafs,4,Winnipeg Jets,5,OT,15004,,,Saturday
2014-01-26,19:00:00,Winnipeg Jets,3,Chicago Blackhawks,1,,21841,,,Sunday
2014-01-26,17:00:00,Florida Panthers,5,Detroit Red Wings,4,SO,20066,,,Sunday
2014-01-26,20:00:00,Nashville Predators,1,Edmonton Oilers,5,,16839,,,Sunday
2014-01-26,12:30:00,New York Rangers,7,New Jersey Devils,3,,50105,,NHL Stadium Series,Sunday
2014-01-26,20:00:00,Phoenix Coyotes,4,Vancouver Canucks,5,OT,18910,,,Sunday
2014-01-27,19:00:00,Columbus Blue Jackets,2,Carolina Hurricanes,3,,13641,,,Monday
2014-01-27,20:30:00,Colorado Avalanche,4,Dallas Stars,3,,11678,,,Monday
2014-01-27,19:00:00,Boston Bruins,6,New York Islanders,3,,13819,,,Monday
2014-01-27,19:30:00,Buffalo Sabres,0,Pittsburgh Penguins,3,,18563,,,Monday
2014-01-27,22:00:00,Los Angeles Kings,1,San Jose Sharks,0,,17562,,,Monday
2014-01-27,22:00:00,Edmonton Oilers,4,Vancouver Canucks,2,,18910,,,Monday
2014-01-28,22:00:00,Minnesota Wild,4,Anaheim Ducks,2,,15020,,,Tuesday
2014-01-28,19:00:00,Florida Panthers,2,Boston Bruins,6,,17565,,,Tuesday
2014-01-28,19:30:00,Washington Capitals,5,Buffalo Sabres,4,OT,18923,,,Tuesday
2014-01-28,19:00:00,Ottawa Senators,3,Columbus Blue Jackets,2,,13373,,,Tuesday
2014-01-28,21:30:00,Chicago Blackhawks,4,Calgary Flames,5,OT,19289,,,Tuesday
2014-01-28,19:30:00,Carolina Hurricanes,0,Montreal Canadiens,3,,21273,,,Tuesday
2014-01-28,19:00:00,Detroit Red Wings,0,Philadelphia Flyers,5,,19987,,,Tuesday
2014-01-28,21:00:00,Los Angeles Kings,0,Phoenix Coyotes,3,,13681,,,Tuesday
2014-01-28,20:00:00,New Jersey Devils,0,St. Louis Blues,3,,16099,,,Tuesday
2014-01-28,19:00:00,Tampa Bay Lightning,2,Toronto Maple Leafs,3,,19475,,,Tuesday
2014-01-28,20:00:00,Nashville Predators,4,Winnipeg Jets,3,,15004,,,Tuesday
2014-01-29,21:30:00,San Jose Sharks,0,Edmonton Oilers,3,,16839,,,Wednesday
2014-01-29,19:30:00,New York Rangers,2,New York Islanders,1,,50027,,NHL Stadium Series,Wednesday
2014-01-29,22:30:00,Chicago Blackhawks,5,Vancouver Canucks,2,,18910,,,Wednesday
2014-01-30,22:00:00,Philadelphia Flyers,3,Anaheim Ducks,5,,16007,,,Thursday
2014-01-30,19:00:00,Montreal Canadiens,4,Boston Bruins,1,,17565,,,Thursday
2014-01-30,19:00:00,Washington Capitals,2,Columbus Blue Jackets,5,,16047,,,Thursday
2014-01-30,21:00:00,San Jose Sharks,1,Calgary Flames,4,,19289,,,Thursday
2014-01-30,21:00:00,Minnesota Wild,4,Colorado Avalanche,5,,14697,,,Thursday
2014-01-30,20:30:00,New Jersey Devils,3,Dallas Stars,2,OT,14237,,,Thursday
2014-01-30,22:30:00,Pittsburgh Penguins,4,Los Angeles Kings,1,,18118,,,Thursday
2014-01-30,19:30:00,Tampa Bay Lightning,3,Ottawa Senators,5,,19757,,,Thursday
2014-01-30,21:00:00,Buffalo Sabres,3,Phoenix Coyotes,2,,13000,,,Thursday
2014-01-30,19:00:00,Florida Panthers,3,Toronto Maple Leafs,6,,19448,,,Thursday
2014-01-31,19:00:00,St. Louis Blues,1,Carolina Hurricanes,3,,16035,,,Friday
2014-01-31,19:30:00,Washington Capitals,3,Detroit Red Wings,4,SO,20066,,,Friday
2014-01-31,20:00:00,New Jersey Devils,2,Nashville Predators,3,OT,17207,,,Friday
2014-01-31,19:00:00,New York Islanders,1,New York Rangers,4,,18006,,,Friday
2014-01-31,20:30:00,Vancouver Canucks,3,Winnipeg Jets,4,,15004,,,Friday
2014-02-01,22:00:00,Dallas Stars,2,Anaheim Ducks,0,,17174,,,Saturday
2014-02-01,13:00:00,Edmonton Oilers,0,Boston Bruins,4,,17565,,,Saturday
2014-02-01,19:00:00,Florida Panthers,1,Columbus Blue Jackets,4,,16762,,,Saturday
2014-02-01,22:00:00,Minnesota Wild,3,Calgary Flames,4,OT,19289,,,Saturday
2014-02-01,15:00:00,Buffalo Sabres,1,Colorado Avalanche,7,,16649,,,Saturday
2014-02-01,16:00:00,Philadelphia Flyers,2,Los Angeles Kings,0,,18118,,,Saturday
2014-02-01,13:00:00,Tampa Bay Lightning,2,Montreal Canadiens,1,OT,21273,,,Saturday
2014-02-01,20:00:00,Pittsburgh Penguins,1,Phoenix Coyotes,3,,17362,,,Saturday
2014-02-01,22:30:00,Chicago Blackhawks,1,San Jose Sharks,2,SO,17562,,,Saturday
2014-02-01,20:00:00,Nashville Predators,3,St. Louis Blues,4,SO,19358,,,Saturday
2014-02-01,19:00:00,Ottawa Senators,3,Toronto Maple Leafs,6,,19613,,,Saturday
2014-02-02,13:00:00,Winnipeg Jets,2,Montreal Canadiens,1,,21273,,,Sunday
2014-02-02,12:30:00,Detroit Red Wings,5,Washington Capitals,6,OT,18506,,,Sunday
2014-02-03,22:00:00,Columbus Blue Jackets,4,Anaheim Ducks,2,,14044,,,Monday
2014-02-03,19:00:00,Edmonton Oilers,3,Buffalo Sabres,2,,18531,,,Monday
2014-02-03,19:30:00,Vancouver Canucks,0,Detroit Red Wings,2,,20066,,,Monday
2014-02-03,22:30:00,Chicago Blackhawks,5,Los Angeles Kings,3,,18118,,,Monday
2014-02-03,19:30:00,Colorado Avalanche,2,New Jersey Devils,1,OT,14213,,,Monday
2014-02-03,19:00:00,Ottawa Senators,1,Pittsburgh Penguins,2,OT,18579,,,Monday
2014-02-03,22:30:00,Philadelphia Flyers,5,San Jose Sharks,2,,17562,,,Monday
2014-02-04,19:00:00,Vancouver Canucks,1,Boston Bruins,3,,17565,,,Tuesday
2014-02-04,19:00:00,Winnipeg Jets,2,Carolina Hurricanes,1,,14033,,,Tuesday
2014-02-04,19:30:00,Toronto Maple Leafs,1,Florida Panthers,4,,15583,,,Tuesday
2014-02-04,20:00:00,Tampa Bay Lightning,1,Minnesota Wild,2,,18454,,,Tuesday
2014-02-04,19:30:00,Calgary Flames,0,Montreal Canadiens,2,,21273,,,Tuesday
2014-02-04,19:00:00,Colorado Avalanche,1,New York Rangers,5,,18006,,,Tuesday
2014-02-04,21:00:00,Dallas Stars,3,Phoenix Coyotes,1,,12257,,,Tuesday
2014-02-04,20:00:00,Ottawa Senators,5,St. Louis Blues,4,SO,14758,,,Tuesday
2014-02-04,19:30:00,New York Islanders,1,Washington Capitals,0,,18506,,,Tuesday
2014-02-05,22:00:00,Chicago Blackhawks,2,Anaheim Ducks,0,,17446,,,Wednesday
2014-02-05,19:30:00,Pittsburgh Penguins,5,Buffalo Sabres,1,,18408,,,Wednesday
2014-02-05,22:30:00,Dallas Stars,1,San Jose Sharks,2,OT,17562,,,Wednesday
2014-02-06,19:30:00,Detroit Red Wings,3,Florida Panthers,1,,15623,,,Thursday
2014-02-06,22:30:00,Columbus Blue Jackets,1,Los Angeles Kings,2,OT,18118,,,Thursday
2014-02-06,20:00:00,Nashville Predators,2,Minnesota Wild,3,OT,18766,,,Thursday
2014-02-06,19:30:00,Vancouver Canucks,2,Montreal Canadiens,5,,21273,,,Thursday
2014-02-06,19:00:00,Calgary Flames,4,New York Islanders,2,,12888,,,Thursday
2014-02-06,19:00:00,Edmonton Oilers,2,New York Rangers,1,,18006,,,Thursday
2014-02-06,19:30:00,Buffalo Sabres,2,Ottawa Senators,3,,18426,,,Thursday
2014-02-06,19:00:00,Colorado Avalanche,1,Philadelphia Flyers,3,,19982,,,Thursday
2014-02-06,20:00:00,Boston Bruins,2,St. Louis Blues,3,OT,19671,,,Thursday
2014-02-06,19:30:00,Toronto Maple Leafs,4,Tampa Bay Lightning,1,,19204,,,Thursday
2014-02-06,19:00:00,Winnipeg Jets,2,Washington Capitals,4,,18506,,,Thursday
2014-02-07,19:00:00,Florida Panthers,1,Carolina Hurricanes,5,,16132,,,Friday
2014-02-07,19:00:00,Edmonton Oilers,1,New Jersey Devils,2,OT,16592,,,Friday
2014-02-07,21:00:00,Chicago Blackhawks,0,Phoenix Coyotes,2,,17525,,,Friday
2014-02-07,19:00:00,New York Rangers,4,Pittsburgh Penguins,3,SO,18661,,,Friday
2014-02-07,22:30:00,Columbus Blue Jackets,2,San Jose Sharks,3,,17562,,,Friday
2014-02-08,15:00:00,Ottawa Senators,2,Boston Bruins,7,,17565,,,Saturday
2014-02-08,18:00:00,Montreal Canadiens,4,Carolina Hurricanes,1,,18680,,,Saturday
