Date,Time,Visitor,G_Visitor,Home,G_Home,OT_SO,Attendance,LOG,Notes,Day
2015-01-04,19:00:00,Tampa Bay Lightning,4,Ottawa Senators,2,,16949,,,Sunday
2015-01-04,15:00:00,Florida Panthers,3,Washington Capitals,4,,18506,,,Sunday
2015-01-05,20:00:00,San Jose Sharks,3,Winnipeg Jets,2,,15016,,,Monday
2015-01-06,21:00:00,St. Louis Blues,6,Arizona Coyotes,0,,10876,,,Tuesday
2015-01-06,20:30:00,Colorado Avalanche,2,Chicago Blackhawks,0,,21492,,,Tuesday
2015-01-06,20:30:00,Columbus Blue Jackets,4,Dallas Stars,2,,17123,,,Tuesday
2015-01-06,21:30:00,Detroit Red Wings,4,Edmonton Oilers,2,,16839,,,Tuesday
2015-01-06,20:00:00,San Jose Sharks,4,Minnesota Wild,3,OT,19043,,,Tuesday
2015-01-06,19:30:00,Tampa Bay Lightning,4,Montreal Canadiens,2,,21286,,,Tuesday
2015-01-06,19:00:00,Buffalo Sabres,1,New Jersey Devils,4,,15162,,,Tuesday
2015-01-06,20:00:00,Carolina Hurricanes,2,Nashville Predators,3,,15706,,,Tuesday
2015-01-06,19:00:00,Ottawa Senators,1,Philadelphia Flyers,2,SO,19571,,,Tuesday
2015-01-06,22:00:00,New York Islanders,2,Vancouver Canucks,3,,18562,,,Tuesday
2015-01-07,22:30:00,New York Rangers,4,Anaheim Ducks,1,,17174,,,Wednesday
2015-01-07,21:30:00,Detroit Red Wings,3,Calgary Flames,2,,19154,,,Wednesday
2015-01-07,20:00:00,Boston Bruins,3,Pittsburgh Penguins,2,OT,18650,,,Wednesday
2015-01-07,19:00:00,Washington Capitals,6,Toronto Maple Leafs,2,,19047,,,Wednesday
2015-01-08,21:00:00,Winnipeg Jets,1,Arizona Coyotes,4,,11390,,,Thursday
2015-01-08,19:00:00,New Jersey Devils,0,Boston Bruins,3,,17565,,,Thursday
2015-01-08,19:00:00,Buffalo Sabres,2,Carolina Hurricanes,5,,9781,,,Thursday
2015-01-08,21:00:00,Ottawa Senators,2,Colorado Avalanche,5,,14697,,,Thursday
2015-01-08,22:30:00,New York Rangers,4,Los Angeles Kings,3,,18230,,,Thursday
2015-01-08,20:00:00,Chicago Blackhawks,4,Minnesota Wild,2,,19060,,,Thursday
2015-01-08,20:00:00,Dallas Stars,2,Nashville Predators,3,OT,17113,,,Thursday
2015-01-08,19:00:00,Washington Capitals,2,Philadelphia Flyers,3,OT,19703,,,Thursday
2015-01-08,20:00:00,San Jose Sharks,2,St. Louis Blues,7,,19220,,,Thursday
2015-01-08,22:00:00,Florida Panthers,3,Vancouver Canucks,1,,18799,,,Thursday
2015-01-09,21:00:00,Florida Panthers,6,Calgary Flames,5,,19289,,,Friday
2015-01-09,21:30:00,Chicago Blackhawks,2,Edmonton Oilers,5,,16839,,,Friday
2015-01-09,19:00:00,New York Islanders,3,New Jersey Devils,2,OT,16592,,,Friday
2015-01-09,19:30:00,Buffalo Sabres,1,Tampa Bay Lightning,2,,19204,,,Friday
2015-01-09,19:30:00,Columbus Blue Jackets,2,Toronto Maple Leafs,5,,18965,,,Friday
2015-01-10,19:00:00,Ottawa Senators,5,Arizona Coyotes,1,,14933,,,Saturday
2015-01-10,19:00:00,New York Islanders,5,Columbus Blue Jackets,2,,16589,,,Saturday
2015-01-10,15:00:00,Dallas Stars,3,Colorado Avalanche,4,,18007,,,Saturday
2015-01-10,22:00:00,Winnipeg Jets,5,Los Angeles Kings,4,SO,18230,,,Saturday
2015-01-10,14:00:00,Nashville Predators,3,Minnesota Wild,1,,19052,,,Saturday
2015-01-10,19:00:00,Pittsburgh Penguins,2,Montreal Canadiens,1,OT,21287,,,Saturday
2015-01-10,13:00:00,Boston Bruins,3,Philadelphia Flyers,1,,19907,,,Saturday
2015-01-10,22:00:00,New York Rangers,3,San Jose Sharks,1,,17562,,,Saturday
2015-01-10,20:00:00,Carolina Hurricanes,4,St. Louis Blues,5,SO,19411,,,Saturday
2015-01-10,22:00:00,Calgary Flames,1,Vancouver Canucks,0,,18870,,,Saturday
2015-01-10,19:00:00,Detroit Red Wings,1,Washington Capitals,3,,18506,,,Saturday
2015-01-11,21:00:00,Winnipeg Jets,4,Anaheim Ducks,5,SO,17356,,,Sunday
2015-01-11,20:00:00,Minnesota Wild,1,Chicago Blackhawks,4,,21809,,,Sunday
2015-01-11,19:00:00,Florida Panthers,4,Edmonton Oilers,2,,16839,,,Sunday
2015-01-12,22:30:00,Toronto Maple Leafs,0,Los Angeles Kings,2,,18230,,,Monday
2015-01-12,19:00:00,Tampa Bay Lightning,3,Philadelphia Flyers,7,,19598,,,Monday
2015-01-12,19:00:00,Colorado Avalanche,1,Washington Capitals,2,,18506,,,Monday
2015-01-13,21:00:00,San Jose Sharks,3,Arizona Coyotes,2,,10631,,,Tuesday
2015-01-13,19:00:00,Tampa Bay Lightning,3,Boston Bruins,4,,17565,,,Tuesday
2015-01-13,19:00:00,Detroit Red Wings,3,Buffalo Sabres,1,,19070,,,Tuesday
2015-01-13,19:00:00,Colorado Avalanche,2,Carolina Hurricanes,3,SO,12965,,,Tuesday
2015-01-13,20:30:00,Ottawa Senators,4,Dallas Stars,5,,16213,,,Tuesday
2015-01-13,20:00:00,Vancouver Canucks,1,Nashville Predators,5,,15726,,,Tuesday
2015-01-13,19:00:00,New York Islanders,3,New York Rangers,0,,18006,,,Tuesday
2015-01-13,19:00:00,Minnesota Wild,2,Pittsburgh Penguins,7,,18642,,,Tuesday
2015-01-13,20:00:00,Edmonton Oilers,2,St. Louis Blues,4,,18279,,,Tuesday
2015-01-13,20:00:00,Florida Panthers,2,Winnipeg Jets,8,,15016,,,Tuesday
2015-01-14,22:00:00,Toronto Maple Leafs,0,Anaheim Ducks,4,,16741,,,Wednesday
2015-01-14,19:00:00,Montreal Canadiens,3,Columbus Blue Jackets,2,,14964,,,Wednesday
2015-01-14,22:30:00,New Jersey Devils,5,Los Angeles Kings,3,,18230,,,Wednesday
2015-01-14,20:00:00,Philadelphia Flyers,0,Washington Capitals,1,,18506,,,Wednesday
2015-01-15,21:00:00,Calgary Flames,4,Arizona Coyotes,1,,12982,,,Thursday
2015-01-15,19:00:00,New York Rangers,0,Boston Bruins,3,,17565,,,Thursday
2015-01-15,19:00:00,Minnesota Wild,7,Buffalo Sabres,0,,18963,,,Thursday
2015-01-15,20:30:00,Winnipeg Jets,2,Dallas Stars,1,,16221,,,Thursday
2015-01-15,19:30:00,Colorado Avalanche,4,Florida Panthers,2,,9584,,,Thursday
2015-01-15,19:30:00,Montreal Canadiens,1,Ottawa Senators,4,,19893,,,Thursday
2015-01-15,19:00:00,Vancouver Canucks,4,Philadelphia Flyers,0,,19571,,,Thursday
2015-01-15,22:30:00,Toronto Maple Leafs,1,San Jose Sharks,3,,17562,,,Thursday
2015-01-15,20:00:00,Detroit Red Wings,3,St. Louis Blues,2,OT,18543,,,Thursday
2015-01-15,19:30:00,Edmonton Oilers,2,Tampa Bay Lightning,3,,18609,,,Thursday
2015-01-16,22:00:00,New Jersey Devils,1,Anaheim Ducks,5,,17174,,,Friday
2015-01-16,19:00:00,Vancouver Canucks,3,Carolina Hurricanes,0,,13093,,,Friday
2015-01-16,19:00:00,New York Rangers,2,Columbus Blue Jackets,1,,16104,,,Friday
2015-01-16,20:30:00,Winnipeg Jets,4,Chicago Blackhawks,2,,22051,,,Friday
2015-01-16,20:00:00,Washington Capitals,3,Nashville Predators,4,,17303,,,Friday
2015-01-16,19:00:00,Pittsburgh Penguins,3,New York Islanders,6,,16170,,,Friday
2015-01-17,19:00:00,Columbus Blue Jackets,3,Boston Bruins,1,,17565,,,Saturday
2015-01-17,19:00:00,Philadelphia Flyers,4,Buffalo Sabres,3,,19070,,,Saturday
2015-01-17,20:00:00,Washington Capitals,4,Dallas Stars,5,,18532,,,Saturday
2015-01-17,19:00:00,Nashville Predators,2,Detroit Red Wings,5,,20027,,,Saturday
2015-01-17,19:00:00,Edmonton Oilers,3,Florida Panthers,2,SO,10529,,,Saturday
2015-01-17,22:00:00,Anaheim Ducks,3,Los Angeles Kings,2,SO,18422,,,Saturday
2015-01-17,21:00:00,Arizona Coyotes,1,Minnesota Wild,3,,19111,,,Saturday
2015-01-17,19:00:00,New York Islanders,4,Montreal Canadiens,6,,21287,,,Saturday
2015-01-17,19:00:00,Carolina Hurricanes,3,Ottawa Senators,2,,17434,,,Saturday
2015-01-17,22:00:00,Calgary Flames,4,San Jose Sharks,3,OT,17562,,,Saturday
2015-01-17,19:00:00,Toronto Maple Leafs,0,St. Louis Blues,3,,19626,,,Saturday
2015-01-17,19:00:00,Colorado Avalanche,2,Tampa Bay Lightning,3,SO,19204,,,Saturday
2015-01-18,18:00:00,Dallas Stars,6,Chicago Blackhawks,3,,22135,,,Sunday
2015-01-18,20:00:00,Buffalo Sabres,4,Detroit Red Wings,6,,20027,,,Sunday
2015-01-18,12:30:00,New York Rangers,5,Pittsburgh Penguins,2,,18668,,,Sunday
2015-01-18,19:00:00,Arizona Coyotes,3,Winnipeg Jets,4,SO,15016,,,Sunday
2015-01-19,19:30:00,Vancouver Canucks,2,Florida Panthers,1,,9373,,,Monday
2015-01-19,22:30:00,Calgary Flames,2,Los Angeles Kings,1,OT,18230,,,Monday
2015-01-19,20:00:00,Columbus Blue Jackets,3,Minnesota Wild,1,,19064,,,Monday
2015-01-19,13:00:00,Philadelphia Flyers,4,New York Islanders,7,,16170,,,Monday
2015-01-19,22:30:00,New Jersey Devils,5,San Jose Sharks,2,,17562,,,Monday
2015-01-19,20:00:00,Colorado Avalanche,1,St. Louis Blues,3,,19187,,,Monday
2015-01-19,19:30:00,Carolina Hurricanes,4,Toronto Maple Leafs,1,,18979,,,Monday
2015-01-20,20:30:00,Arizona Coyotes,1,Chicago Blackhawks,6,,21427,,,Tuesday
2015-01-20,20:30:00,Boston Bruins,3,Dallas Stars,1,,17432,,,Tuesday
2015-01-20,19:30:00,Minnesota Wild,4,Detroit Red Wings,5,SO,20027,,,Tuesday
2015-01-20,19:30:00,Nashville Predators,1,Montreal Canadiens,2,OT,21287,,,Tuesday
2015-01-20,19:00:00,Ottawa Senators,2,New York Rangers,3,OT,18006,,,Tuesday
2015-01-20,19:30:00,Pittsburgh Penguins,2,Philadelphia Flyers,3,OT,19982,,,Tuesday
2015-01-20,19:30:00,Vancouver Canucks,1,Tampa Bay Lightning,4,,18517,,,Tuesday
2015-01-20,19:00:00,Edmonton Oilers,5,Washington Capitals,4,SO,18506,,,Tuesday
2015-01-21,22:00:00,Calgary Flames,3,Anaheim Ducks,6,,16828,,,Wednesday
2015-01-21,22:00:00,Boston Bruins,2,Colorado Avalanche,3,SO,16832,,,Wednesday
2015-01-21,19:00:00,Toronto Maple Leafs,3,Ottawa Senators,4,,18894,,,Wednesday
2015-01-21,20:00:00,Chicago Blackhawks,3,Pittsburgh Penguins,2,SO,18655,,,Wednesday
2015-01-21,22:30:00,Los Angeles Kings,2,San Jose Sharks,4,,17562,,,Wednesday
2015-01-21,21:00:00,Columbus Blue Jackets,0,Winnipeg Jets,4,,15016,,,Wednesday
2015-01-27,19:30:00,Tampa Bay Lightning,2,Carolina Hurricanes,4,,12508,,,Tuesday
2015-01-27,19:00:00,Washington Capitals,3,Columbus Blue Jackets,4,,16514,,,Tuesday
2015-01-27,21:00:00,Buffalo Sabres,1,Calgary Flames,4,,18563,,,Tuesday
2015-01-27,21:30:00,Minnesota Wild,2,Edmonton Oilers,1,,16839,,,Tuesday
2015-01-27,19:30:00,Detroit Red Wings,5,Florida Panthers,4,,12190,,,Tuesday
2015-01-27,19:30:00,Dallas Stars,2,Montreal Canadiens,3,,21286,,,Tuesday
2015-01-27,20:00:00,Colorado Avalanche,3,Nashville Predators,4,OT,15566,,,Tuesday
2015-01-27,19:00:00,New York Rangers,1,New York Islanders,4,,16170,,,Tuesday
2015-01-27,19:00:00,Arizona Coyotes,3,Philadelphia Flyers,4,SO,19581,,,Tuesday
2015-01-27,19:00:00,Winnipeg Jets,3,Pittsburgh Penguins,5,,18627,,,Tuesday
2015-01-27,22:00:00,Anaheim Ducks,4,Vancouver Canucks,0,,18813,,,Tuesday
2015-01-28,22:30:00,Chicago Blackhawks,3,Los Angeles Kings,4,,18525,,,Wednesday
2015-01-28,19:30:00,Toronto Maple Leafs,1,New Jersey Devils,2,SO,15882,,,Wednesday
2015-01-28,20:00:00,Pittsburgh Penguins,0,Washington Capitals,4,,18506,,,Wednesday
2015-01-29,21:00:00,Minnesota Wild,1,Calgary Flames,0,,19289,,,Thursday
2015-01-29,21:30:00,Buffalo Sabres,2,Edmonton Oilers,3,,16839,,,Thursday
2015-01-29,19:30:00,Columbus Blue Jackets,2,Florida Panthers,3,,7917,,,Thursday
2015-01-29,19:00:00,Boston Bruins,5,New York Islanders,2,,16170,,,Thursday
2015-01-29,19:00:00,Montreal Canadiens,1,New York Rangers,0,,18006,,,Thursday
2015-01-29,19:30:00,Dallas Stars,6,Ottawa Senators,3,,18752,,,Thursday
2015-01-29,19:00:00,Winnipeg Jets,2,Philadelphia Flyers,5,,19673,,,Thursday
2015-01-29,22:00:00,Anaheim Ducks,3,San Jose Sharks,6,,17562,,,Thursday
2015-01-29,20:00:00,Nashville Predators,4,St. Louis Blues,5,SO,19477,,,Thursday
2015-01-29,19:30:00,Detroit Red Wings,1,Tampa Bay Lightning,5,,19204,,,Thursday
2015-01-29,19:30:00,Arizona Coyotes,3,Toronto Maple Leafs,1,,18837,,,Thursday
2015-01-30,22:00:00,Chicago Blackhawks,4,Anaheim Ducks,1,,17497,,,Friday
2015-01-30,19:00:00,St. Louis Blues,3,Carolina Hurricanes,2,SO,13287,,,Friday
2015-01-30,21:00:00,Nashville Predators,0,Colorado Avalanche,3,,18064,,,Friday
2015-01-30,19:00:00,Pittsburgh Penguins,2,New Jersey Devils,1,OT,16592,,,Friday
2015-01-30,22:00:00,Buffalo Sabres,2,Vancouver Canucks,5,,18570,,,Friday
2015-01-31,19:00:00,Los Angeles Kings,1,Boston Bruins,3,,17565,,,Saturday
2015-01-31,22:00:00,Edmonton Oilers,2,Calgary Flames,4,,19289,,,Saturday
2015-01-31,14:00:00,New York Islanders,1,Detroit Red Wings,4,,20027,,,Saturday
2015-01-31,13:00:00,Washington Capitals,0,Montreal Canadiens,1,OT,21286,,,Saturday
2015-01-31,19:00:00,Florida Panthers,1,New Jersey Devils,3,,16278,,,Saturday
2015-01-31,19:00:00,Carolina Hurricanes,1,New York Rangers,4,,18006,,,Saturday
2015-01-31,15:00:00,Arizona Coyotes,2,Ottawa Senators,7,,18489,,,Saturday
2015-01-31,19:00:00,Toronto Maple Leafs,0,Philadelphia Flyers,1,,19872,,,Saturday
2015-01-31,22:30:00,Chicago Blackhawks,0,San Jose Sharks,2,,17562,,,Saturday
2015-01-31,19:30:00,Columbus Blue Jackets,1,Tampa Bay Lightning,3,,18477,,,Saturday
2015-01-31,19:00:00,Dallas Stars,5,Winnipeg Jets,2,,15016,,,Saturday
2015-02-01,13:00:00,Arizona Coyotes,3,Montreal Canadiens,2,,21286,,,Sunday
2015-02-01,14:00:00,Nashville Predators,4,Pittsburgh Penguins,0,,18535,,,Sunday
2015-02-01,15:00:00,Minnesota Wild,4,Vancouver Canucks,2,,18438,,,Sunday
2015-02-01,13:00:00,St. Louis Blues,4,Washington Capitals,3,,18506,,,Sunday
2015-02-02,21:00:00,Winnipeg Jets,2,Calgary Flames,5,,18824,,,Monday
2015-02-02,19:00:00,Florida Panthers,3,New York Rangers,6,,18006,,,Monday
2015-02-02,22:30:00,Edmonton Oilers,5,San Jose Sharks,4,SO,17376,,,Monday
2015-02-03,22:00:00,Carolina Hurricanes,4,Anaheim Ducks,5,OT,16274,,,Tuesday
2015-02-03,19:00:00,Arizona Coyotes,4,Columbus Blue Jackets,1,,14108,,,Tuesday
2015-02-03,20:30:00,Colorado Avalanche,3,Dallas Stars,2,SO,16521,,,Tuesday
2015-02-03,20:00:00,Chicago Blackhawks,0,Minnesota Wild,3,,19104,,,Tuesday
2015-02-03,19:30:00,Buffalo Sabres,3,Montreal Canadiens,2,,21286,,,Tuesday
2015-02-03,19:00:00,Ottawa Senators,1,New Jersey Devils,2,,11461,,,Tuesday
2015-02-03,20:00:00,Toronto Maple Leafs,3,Nashville Predators,4,,15667,,,Tuesday
2015-02-03,19:00:00,Florida Panthers,4,New York Islanders,2,,14704,,,Tuesday
2015-02-03,20:00:00,Tampa Bay Lightning,1,St. Louis Blues,2,OT,17223,,,Tuesday
2015-02-03,22:00:00,Winnipeg Jets,2,Vancouver Canucks,3,OT,18509,,,Tuesday
2015-02-03,19:00:00,Los Angeles Kings,0,Washington Capitals,4,,18506,,,Tuesday
2015-02-04,22:00:00,San Jose Sharks,1,Calgary Flames,3,,18781,,,Wednesday
2015-02-04,20:00:00,Pittsburgh Penguins,2,Edmonton Oilers,0,,16839,,,Wednesday
2015-02-04,20:00:00,Boston Bruins,2,New York Rangers,3,,18006,,,Wednesday
2015-02-05,21:00:00,Carolina Hurricanes,2,Arizona Coyotes,1,SO,12649,,,Thursday
2015-02-05,19:00:00,St. Louis Blues,3,Buffalo Sabres,0,,18912,,,Thursday
2015-02-05,21:00:00,Detroit Red Wings,3,Colorado Avalanche,0,,18087,,,Thursday
2015-02-05,20:30:00,Tampa Bay Lightning,5,Dallas Stars,3,,16010,,,Thursday
2015-02-05,19:30:00,Los Angeles Kings,2,Florida Panthers,3,,9624,,,Thursday
2015-02-05,20:00:00,Anaheim Ducks,5,Nashville Predators,2,,17113,,,Thursday
2015-02-05,19:30:00,Washington Capitals,2,Ottawa Senators,1,,16543,,,Thursday
2015-02-05,19:00:00,New York Islanders,3,Philadelphia Flyers,2,SO,19042,,,Thursday
2015-02-05,22:00:00,San Jose Sharks,5,Vancouver Canucks,1,,18508,,,Thursday
2015-02-06,19:00:00,St. Louis Blues,1,Columbus Blue Jackets,7,,16321,,,Friday
2015-02-06,21:00:00,Pittsburgh Penguins,4,Calgary Flames,0,,19289,,,Friday
2015-02-06,19:00:00,Toronto Maple Leafs,1,New Jersey Devils,4,,15594,,,Friday
2015-02-06,20:00:00,Chicago Blackhawks,2,Winnipeg Jets,1,OT,15016,,,Friday
2015-02-06,19:00:00,Anaheim Ducks,2,Washington Capitals,3,SO,18506,,,Friday
2015-02-07,20:00:00,Detroit Red Wings,3,Arizona Coyotes,1,,17125,,,Saturday
2015-02-07,19:00:00,New York Islanders,1,Boston Bruins,2,,17565,,,Saturday
2015-02-07,19:00:00,Dallas Stars,2,Buffalo Sabres,3,,18426,,,Saturday
2015-02-07,20:00:00,Colorado Avalanche,0,Minnesota Wild,1,,19244,,,Saturday
2015-02-07,19:00:00,New Jersey Devils,2,Montreal Canadiens,6,,21287,,,Saturday
2015-02-07,15:00:00,New York Rangers,2,Nashville Predators,3,,17329,,,Saturday
2015-02-07,19:00:00,Columbus Blue Jackets,4,Ottawa Senators,1,,16891,,,Saturday
2015-02-07,22:30:00,Carolina Hurricanes,5,San Jose Sharks,4,,17139,,,Saturday
2015-02-07,17:00:00,Los Angeles Kings,4,Tampa Bay Lightning,2,,19204,,,Saturday
2015-02-07,19:00:00,Edmonton Oilers,1,Toronto Maple Leafs,5,,19248,,,Saturday
2015-02-07,22:00:00,Pittsburgh Penguins,0,Vancouver Canucks,5,,18870,,,Saturday
2015-02-08,19:30:00,Montreal Canadiens,3,Boston Bruins,1,,17565,,,Sunday
2015-02-08,17:00:00,New York Islanders,3,Buffalo Sabres,2,,18900,,,Sunday
2015-02-08,15:00:00,Nashville Predators,3,Florida Panthers,2,SO,10844,,,Sunday
2015-02-08,17:00:00,Dallas Stars,3,New York Rangers,2,OT,18006,,,Sunday
2015-02-08,12:30:00,Chicago Blackhawks,4,St. Louis Blues,2,,19657,,,Sunday
2015-02-08,17:00:00,Anaheim Ducks,3,Tampa Bay Lightning,5,,19204,,,Sunday
2015-02-08,18:00:00,Colorado Avalanche,3,Winnipeg Jets,5,,15016,,,Sunday
2015-02-08,15:00:00,Philadelphia Flyers,3,Washington Capitals,1,,18506,,,Sunday
2015-02-09,19:00:00,Los Angeles Kings,4,Columbus Blue Jackets,3,,14703,,,Monday
2015-02-09,20:30:00,Arizona Coyotes,3,Chicago Blackhawks,2,SO,21337,,,Monday
2015-02-09,20:00:00,Vancouver Canucks,3,Minnesota Wild,5,,18804,,,Monday
2015-02-09,19:00:00,Edmonton Oilers,2,New Jersey Devils,1,,11519,,,Monday
2015-02-09,22:30:00,Calgary Flames,4,San Jose Sharks,1,,17010,,,Monday
2015-02-10,19:00:00,Dallas Stars,5,Boston Bruins,3,,17565,,,Tuesday
2015-02-10,19:00:00,Ottawa Senators,2,Buffalo Sabres,1,,19070,,,Tuesday
2015-02-10,19:30:00,Anaheim Ducks,2,Florida Panthers,6,,8576,,,Tuesday
2015-02-10,19:30:00,Philadelphia Flyers,1,Montreal Canadiens,2,OT,21287,,,Tuesday
2015-02-10,20:00:00,Tampa Bay Lightning,2,Nashville Predators,3,OT,16362,,,Tuesday
2015-02-10,19:00:00,Edmonton Oilers,2,New York Islanders,3,,15608,,,Tuesday
2015-02-10,20:00:00,Arizona Coyotes,1,St. Louis Blues,2,,17312,,,Tuesday
2015-02-10,19:30:00,New York Rangers,5,Toronto Maple Leafs,4,,18946,,,Tuesday
2015-02-10,20:00:00,Minnesota Wild,1,Winnipeg Jets,2,OT,15016,,,Tuesday
2015-02-11,20:00:00,Vancouver Canucks,5,Chicago Blackhawks,4,OT,21346,,,Wednesday
2015-02-11,20:00:00,Detroit Red Wings,1,Pittsburgh Penguins,4,,18580,,,Wednesday
2015-02-11,22:30:00,Washington Capitals,5,San Jose Sharks,4,OT,16956,,,Wednesday
2015-02-12,19:00:00,Anaheim Ducks,2,Carolina Hurricanes,1,,11991,,,Thursday
2015-02-12,21:00:00,New York Rangers,6,Colorado Avalanche,3,,17378,,,Thursday
2015-02-12,22:30:00,Calgary Flames,3,Los Angeles Kings,5,,18230,,,Thursday
2015-02-12,20:00:00,Florida Panthers,1,Minnesota Wild,2,,19055,,,Thursday
2015-02-12,19:30:00,Edmonton Oilers,4,Montreal Canadiens,3,OT,21286,,,Thursday
2015-02-12,20:00:00,Winnipeg Jets,1,Nashville Predators,3,,16135,,,Thursday
2015-02-12,19:00:00,Toronto Maple Leafs,2,New York Islanders,3,,15388,,,Thursday
2015-02-12,19:30:00,Pittsburgh Penguins,5,Ottawa Senators,4,SO,18826,,,Thursday
2015-02-12,19:30:00,St. Louis Blues,6,Tampa Bay Lightning,3,,18926,,,Thursday
2015-02-13,21:00:00,San Jose Sharks,4,Arizona Coyotes,2,,16713,,,Friday
2015-02-13,19:00:00,Philadelphia Flyers,3,Columbus Blue Jackets,4,OT,16403,,,Friday
2015-02-13,20:30:00,New Jersey Devils,1,Chicago Blackhawks,3,,22186,,,Friday
2015-02-13,20:30:00,Florida Panthers,0,Dallas Stars,2,,18211,,,Friday
2015-02-13,22:00:00,Boston Bruins,2,Vancouver Canucks,5,,18870,,,Friday
2015-02-14,20:00:00,New York Rangers,5,Arizona Coyotes,1,,14719,,,Saturday
2015-02-14,22:00:00,Vancouver Canucks,2,Calgary Flames,3,,19289,,,Saturday
2015-02-14,21:00:00,Dallas Stars,1,Colorado Avalanche,4,,18087,,,Saturday
2015-02-14,19:00:00,Winnipeg Jets,5,Detroit Red Wings,4,SO,20027,,,Saturday
2015-02-14,22:00:00,Washington Capitals,1,Los Angeles Kings,3,,18230,,,Saturday
2015-02-14,20:00:00,Carolina Hurricanes,3,Minnesota Wild,6,,19220,,,Saturday
2015-02-14,19:00:00,Toronto Maple Leafs,1,Montreal Canadiens,2,SO,21287,,,Saturday
2015-02-14,20:00:00,New Jersey Devils,1,Nashville Predators,3,,17333,,,Saturday
2015-02-14,19:00:00,Columbus Blue Jackets,3,New York Islanders,6,,15678,,,Saturday
2015-02-14,14:00:00,Edmonton Oilers,2,Ottawa Senators,7,,17160,,,Saturday
2015-02-15,20:00:00,Washington Capitals,5,Anaheim Ducks,3,,17252,,,Sunday
2015-02-15,19:30:00,Philadelphia Flyers,2,Buffalo Sabres,1,,18759,,,Sunday
2015-02-15,12:30:00,Pittsburgh Penguins,1,Chicago Blackhawks,2,SO,22169,,,Sunday
2015-02-15,17:00:00,St. Louis Blues,2,Florida Panthers,1,SO,11859,,,Sunday
2015-02-15,20:00:00,Tampa Bay Lightning,5,San Jose Sharks,2,,17562,,,Sunday
2015-02-16,21:00:00,Boston Bruins,3,Calgary Flames,4,OT,19289,,,Monday
2015-02-16,21:00:00,Arizona Coyotes,2,Colorado Avalanche,5,,14132,,,Monday
2015-02-16,19:30:00,Montreal Canadiens,2,Detroit Red Wings,0,,20027,,,Monday
2015-02-16,22:30:00,Tampa Bay Lightning,2,Los Angeles Kings,3,,18230,,,Monday
2015-02-16,19:00:00,New York Rangers,6,New York Islanders,5,,16170,,,Monday
2015-02-16,19:30:00,Carolina Hurricanes,6,Ottawa Senators,3,,16562,,,Monday
2015-02-16,22:00:00,Minnesota Wild,2,Vancouver Canucks,3,,18465,,,Monday
2015-02-16,20:00:00,Edmonton Oilers,4,Winnipeg Jets,5,SO,15016,,,Monday
2015-02-17,19:00:00,New York Islanders,4,Carolina Hurricanes,1,,12665,,,Tuesday
2015-02-17,19:30:00,Buffalo Sabres,1,New Jersey Devils,2,SO,13517,,,Tuesday
2015-02-17,20:00:00,San Jose Sharks,1,Nashville Predators,5,,16206,,,Tuesday
2015-02-17,19:00:00,Columbus Blue Jackets,5,Philadelphia Flyers,2,,19082,,,Tuesday
2015-02-17,19:00:00,Washington Capitals,3,Pittsburgh Penguins,1,,18602,,,Tuesday
2015-02-17,20:00:00,Dallas Stars,4,St. Louis Blues,1,,18830,,,Tuesday
2015-02-17,19:30:00,Florida Panthers,3,Toronto Maple Leafs,2,,19098,,,Tuesday
2015-02-18,22:00:00,Tampa Bay Lightning,4,Anaheim Ducks,1,,17284,,,Wednesday
2015-02-18,21:30:00,Minnesota Wild,3,Calgary Flames,2,OT,19277,,,Wednesday
2015-02-18,19:30:00,Detroit Red Wings,3,Chicago Blackhawks,2,SO,22112,,,Wednesday
2015-02-18,22:00:00,Los Angeles Kings,4,Colorado Avalanche,1,,15786,,,Wednesday
2015-02-18,22:00:00,Boston Bruins,3,Edmonton Oilers,4,SO,16839,,,Wednesday
2015-02-18,19:00:00,Montreal Canadiens,2,Ottawa Senators,4,,18949,,,Wednesday
2015-02-19,20:30:00,San Jose Sharks,5,Dallas Stars,2,,17568,,,Thursday
2015-02-19,19:30:00,Florida Panthers,3,Montreal Canadiens,2,SO,21286,,,Thursday
2015-02-19,19:00:00,Nashville Predators,2,New York Islanders,5,,16170,,,Thursday
2015-02-19,19:00:00,Vancouver Canucks,5,New York Rangers,4,SO,18006,,,Thursday
2015-02-19,20:00:00,Buffalo Sabres,3,Philadelphia Flyers,2,SO,19472,,,Thursday
2015-02-19,19:00:00,Columbus Blue Jackets,2,Pittsburgh Penguins,1,,18597,,,Thursday
2015-02-19,19:00:00,Winnipeg Jets,1,Washington Capitals,5,,18506,,,Thursday
2015-02-20,19:00:00,New York Rangers,3,Buffalo Sabres,1,,19070,,,Friday
2015-02-20,19:00:00,Toronto Maple Leafs,1,Carolina Hurricanes,2,,12563,,,Friday
2015-02-20,21:00:00,Anaheim Ducks,6,Calgary Flames,3,,19289,,,Friday
2015-02-20,20:30:00,Colorado Avalanche,4,Chicago Blackhawks,1,,22103,,,Friday
2015-02-20,21:00:00,Minnesota Wild,4,Edmonton Oilers,0,,16839,,,Friday
2015-02-20,19:00:00,Vancouver Canucks,2,New Jersey Devils,4,,14822,,,Friday
2015-02-20,20:00:00,Boston Bruins,1,St. Louis Blues,5,,19172,,,Friday
