Date,Time,Visitor,G_Visitor,Home,G_Home,OT_SO,Attendance,LOG,Notes,Day
2016-11-20,19:00:00,Florida Panthers,3,New York Rangers,2,SO,18006,2:49,,Sunday
2016-11-20,12:30:00,Columbus Blue Jackets,3,Washington Capitals,2,,18506,2:29,,Sunday
2016-11-21,19:00:00,Calgary Flames,2,Buffalo Sabres,4,,17526,2:29,,Monday
2016-11-21,19:00:00,Colorado Avalanche,3,Columbus Blue Jackets,2,OT,10063,2:35,,Monday
2016-11-21,20:30:00,Minnesota Wild,2,Dallas Stars,3,OT,18532,2:38,,Monday
2016-11-21,21:00:00,Chicago Blackhawks,0,Edmonton Oilers,5,,18347,2:25,,Monday
2016-11-21,20:00:00,Tampa Bay Lightning,1,Nashville Predators,3,,17113,2:37,,Monday
2016-11-21,19:00:00,New York Rangers,5,Pittsburgh Penguins,2,,18632,2:24,,Monday
2016-11-21,22:30:00,New Jersey Devils,0,San Jose Sharks,4,,17286,2:11,,Monday
2016-11-22,22:00:00,New York Islanders,3,Anaheim Ducks,2,SO,15161,3:07,,Tuesday
2016-11-22,19:00:00,St. Louis Blues,4,Boston Bruins,2,,17565,2:32,,Tuesday
2016-11-22,19:30:00,Philadelphia Flyers,3,Florida Panthers,1,,15515,2:28,,Tuesday
2016-11-22,19:30:00,Ottawa Senators,4,Montreal Canadiens,3,,21288,2:45,,Tuesday
2016-11-22,19:00:00,Carolina Hurricanes,2,Toronto Maple Leafs,1,,18893,2:20,,Tuesday
2016-11-23,22:00:00,Vancouver Canucks,4,Arizona Coyotes,1,,11256,2:28,,Wednesday
2016-11-23,19:00:00,Detroit Red Wings,2,Buffalo Sabres,1,SO,18360,2:42,,Wednesday
2016-11-23,19:00:00,Calgary Flames,2,Columbus Blue Jackets,0,,13140,2:20,,Wednesday
2016-11-23,22:00:00,Edmonton Oilers,6,Colorado Avalanche,3,,15185,2:27,,Wednesday
2016-11-23,22:30:00,New York Islanders,2,Los Angeles Kings,4,,18230,2:26,,Wednesday
2016-11-23,19:00:00,Winnipeg Jets,1,Minnesota Wild,3,,19022,2:21,,Wednesday
2016-11-23,19:00:00,Toronto Maple Leafs,4,New Jersey Devils,5,SO,13752,2:47,,Wednesday
2016-11-23,20:00:00,Dallas Stars,2,Nashville Predators,5,,17119,2:30,,Wednesday
2016-11-23,19:00:00,Pittsburgh Penguins,6,New York Rangers,1,,18006,2:25,,Wednesday
2016-11-23,22:00:00,Chicago Blackhawks,1,San Jose Sharks,2,,17501,2:27,,Wednesday
2016-11-23,19:30:00,Philadelphia Flyers,2,Tampa Bay Lightning,4,,19092,2:41,,Wednesday
2016-11-23,19:00:00,St. Louis Blues,3,Washington Capitals,4,,18506,2:33,,Wednesday
2016-11-24,19:30:00,Carolina Hurricanes,1,Montreal Canadiens,2,,21288,2:26,,Thursday
2016-11-24,19:30:00,Boston Bruins,1,Ottawa Senators,3,,17191,2:29,,Thursday
2016-11-25,16:00:00,Chicago Blackhawks,3,Anaheim Ducks,2,,17174,2:33,,Friday
2016-11-25,21:00:00,Edmonton Oilers,2,Arizona Coyotes,3,SO,14950,2:54,,Friday
2016-11-25,19:30:00,Calgary Flames,2,Boston Bruins,1,,17565,2:42,,Friday
2016-11-25,20:30:00,Vancouver Canucks,1,Dallas Stars,2,,18532,2:30,,Friday
2016-11-25,16:00:00,Pittsburgh Penguins,2,Minnesota Wild,6,,19212,2:24,,Friday
2016-11-25,19:30:00,Detroit Red Wings,5,New Jersey Devils,4,OT,15612,2:38,,Friday
2016-11-25,18:00:00,Winnipeg Jets,1,Nashville Predators,5,,17192,2:30,,Friday
2016-11-25,13:00:00,New York Rangers,3,Philadelphia Flyers,2,,19981,2:33,,Friday
2016-11-25,16:00:00,New York Islanders,2,San Jose Sharks,3,,17562,2:19,,Friday
2016-11-25,19:30:00,Columbus Blue Jackets,5,Tampa Bay Lightning,3,,19092,2:35,,Friday
2016-11-25,17:00:00,Buffalo Sabres,1,Washington Capitals,3,,18506,2:34,,Friday
2016-11-26,22:00:00,Vancouver Canucks,3,Colorado Avalanche,2,SO,15511,2:39,,Saturday
2016-11-26,19:00:00,Montreal Canadiens,2,Detroit Red Wings,1,OT,20027,2:39,,Saturday
2016-11-26,19:00:00,Columbus Blue Jackets,1,Florida Panthers,2,SO,13573,3:18,,Saturday
2016-11-26,22:30:00,Chicago Blackhawks,1,Los Angeles Kings,2,OT,18435,2:34,,Saturday
2016-11-26,19:00:00,Carolina Hurricanes,1,Ottawa Senators,2,,18042,2:26,,Saturday
2016-11-26,19:00:00,New Jersey Devils,3,Pittsburgh Penguins,4,SO,18615,2:56,,Saturday
2016-11-26,22:30:00,Anaheim Ducks,3,San Jose Sharks,2,,17562,2:41,,Saturday
2016-11-26,20:00:00,Minnesota Wild,3,St. Louis Blues,4,SO,19396,2:44,,Saturday
2016-11-26,19:00:00,Washington Capitals,2,Toronto Maple Leafs,4,,19051,2:38,,Saturday
2016-11-27,13:00:00,Tampa Bay Lightning,1,Boston Bruins,4,,17565,2:29,,Sunday
2016-11-27,18:00:00,Florida Panthers,2,Carolina Hurricanes,3,,8124,2:19,,Sunday
2016-11-27,15:00:00,Arizona Coyotes,2,Edmonton Oilers,1,,18347,2:30,,Sunday
2016-11-27,19:00:00,Ottawa Senators,2,New York Rangers,0,,18006,2:27,,Sunday
2016-11-27,19:30:00,Calgary Flames,3,Philadelphia Flyers,5,,19408,2:38,,Sunday
2016-11-27,13:00:00,Nashville Predators,0,Winnipeg Jets,3,,15294,2:26,,Sunday
2016-11-28,19:00:00,Calgary Flames,1,New York Islanders,2,OT,10772,2:31,,Monday
2016-11-28,20:00:00,Dallas Stars,3,St. Louis Blues,4,OT,17169,2:37,,Monday
2016-11-29,22:00:00,Montreal Canadiens,1,Anaheim Ducks,2,,14830,2:34,,Tuesday
2016-11-29,19:00:00,Tampa Bay Lightning,1,Columbus Blue Jackets,5,,10366,2:30,,Tuesday
2016-11-29,20:30:00,Florida Panthers,1,Chicago Blackhawks,2,SO,21475,2:46,,Tuesday
2016-11-29,21:00:00,Nashville Predators,5,Colorado Avalanche,3,,12082,2:29,,Tuesday
2016-11-29,19:30:00,Dallas Stars,1,Detroit Red Wings,3,,20027,2:32,,Tuesday
2016-11-29,21:00:00,Toronto Maple Leafs,4,Edmonton Oilers,2,,18347,2:32,,Tuesday
2016-11-29,19:00:00,Carolina Hurricanes,2,New York Rangers,3,,18006,2:21,,Tuesday
2016-11-29,19:30:00,Buffalo Sabres,5,Ottawa Senators,4,,14259,2:36,,Tuesday
2016-11-29,19:30:00,Boston Bruins,2,Philadelphia Flyers,3,SO,19558,2:57,,Tuesday
2016-11-29,22:00:00,Arizona Coyotes,1,San Jose Sharks,2,OT,17377,2:32,,Tuesday
2016-11-29,22:00:00,Minnesota Wild,4,Vancouver Canucks,5,,17917,2:28,,Tuesday
2016-11-29,20:00:00,New Jersey Devils,2,Winnipeg Jets,3,,15294,2:30,,Tuesday
2016-11-30,20:30:00,Toronto Maple Leafs,0,Calgary Flames,3,,19289,2:20,,Wednesday
2016-11-30,22:30:00,San Jose Sharks,4,Los Angeles Kings,1,,18230,2:27,,Wednesday
2016-11-30,20:00:00,Pittsburgh Penguins,3,New York Islanders,5,,12149,2:40,,Wednesday
2016-12-01,21:00:00,Los Angeles Kings,4,Arizona Coyotes,3,,11327,2:38,,Thursday
2016-12-01,19:00:00,Carolina Hurricanes,1,Boston Bruins,2,SO,17565,2:48,,Thursday
2016-12-01,19:00:00,New York Rangers,3,Buffalo Sabres,4,,18047,2:25,,Thursday
2016-12-01,20:30:00,New Jersey Devils,3,Chicago Blackhawks,4,OT,21351,2:33,,Thursday
2016-12-01,21:00:00,Columbus Blue Jackets,3,Colorado Avalanche,2,,12141,2:25,,Thursday
2016-12-01,19:30:00,Florida Panthers,2,Detroit Red Wings,1,OT,20027,2:31,,Thursday
2016-12-01,19:30:00,Philadelphia Flyers,3,Ottawa Senators,2,OT,14334,2:39,,Thursday
2016-12-01,19:00:00,Dallas Stars,2,Pittsburgh Penguins,6,,18420,2:26,,Thursday
2016-12-01,20:00:00,Tampa Bay Lightning,4,St. Louis Blues,5,,17351,2:32,,Thursday
2016-12-01,22:00:00,Anaheim Ducks,3,Vancouver Canucks,1,,17627,2:28,,Thursday
2016-12-01,20:00:00,Edmonton Oilers,6,Winnipeg Jets,3,,15294,2:23,,Thursday
2016-12-01,19:00:00,New York Islanders,3,Washington Capitals,0,,18506,2:27,,Thursday
2016-12-02,21:00:00,Minnesota Wild,2,Calgary Flames,3,SO,18390,2:45,,Friday
2016-12-02,22:30:00,Montreal Canadiens,1,San Jose Sharks,2,,17562,2:31,,Friday
2016-12-03,20:00:00,Columbus Blue Jackets,3,Arizona Coyotes,2,SO,11287,2:58,,Saturday
2016-12-03,13:00:00,Boston Bruins,2,Buffalo Sabres,1,,19070,2:39,,Saturday
2016-12-03,21:00:00,Dallas Stars,3,Colorado Avalanche,0,,16725,2:20,,Saturday
2016-12-03,22:00:00,Anaheim Ducks,2,Edmonton Oilers,3,OT,18347,2:34,,Saturday
2016-12-03,14:00:00,New Jersey Devils,5,Nashville Predators,4,OT,17113,2:54,,Saturday
2016-12-03,13:00:00,Carolina Hurricanes,2,New York Rangers,4,,18006,2:25,,Saturday
2016-12-03,19:00:00,Florida Panthers,0,Ottawa Senators,2,,15149,2:30,,Saturday
2016-12-03,13:00:00,Chicago Blackhawks,1,Philadelphia Flyers,3,,19487,2:27,,Saturday
2016-12-03,19:00:00,Detroit Red Wings,3,Pittsburgh Penguins,5,,18661,2:26,,Saturday
2016-12-03,19:00:00,Winnipeg Jets,3,St. Louis Blues,2,OT,19362,2:25,,Saturday
2016-12-03,19:00:00,Washington Capitals,1,Tampa Bay Lightning,2,SO,19092,2:46,,Saturday
2016-12-03,19:00:00,Toronto Maple Leafs,2,Vancouver Canucks,3,SO,18865,2:40,,Saturday
2016-12-04,17:00:00,Tampa Bay Lightning,0,Carolina Hurricanes,1,OT,11521,2:24,,Sunday
2016-12-04,21:30:00,Anaheim Ducks,3,Calgary Flames,8,,17840,2:36,,Sunday
2016-12-04,19:00:00,Winnipeg Jets,2,Chicago Blackhawks,1,,21383,2:30,,Sunday
2016-12-04,21:30:00,Minnesota Wild,2,Edmonton Oilers,1,OT,18347,2:41,,Sunday
2016-12-04,15:00:00,Montreal Canadiens,5,Los Angeles Kings,4,SO,18230,2:49,,Sunday
2016-12-04,18:00:00,Philadelphia Flyers,4,Nashville Predators,2,,17113,2:34,,Sunday
2016-12-04,18:00:00,Detroit Red Wings,4,New York Islanders,3,OT,13789,2:28,,Sunday
2016-12-05,19:00:00,Florida Panthers,3,Boston Bruins,4,OT,17565,2:29,,Monday
2016-12-05,19:00:00,Arizona Coyotes,1,Columbus Blue Jackets,4,,11091,2:28,,Monday
2016-12-05,19:00:00,Ottawa Senators,5,Pittsburgh Penguins,8,,18414,2:45,,Monday
2016-12-05,19:00:00,Buffalo Sabres,2,Washington Capitals,3,OT,18506,2:38,,Monday
2016-12-06,19:00:00,Edmonton Oilers,3,Buffalo Sabres,4,OT,18149,2:41,,Tuesday
2016-12-06,20:30:00,Arizona Coyotes,0,Chicago Blackhawks,4,,21327,2:26,,Tuesday
2016-12-06,20:30:00,Calgary Flames,2,Dallas Stars,1,,17996,2:34,,Tuesday
2016-12-06,19:00:00,Vancouver Canucks,2,New Jersey Devils,3,,13126,2:34,,Tuesday
2016-12-06,20:00:00,Colorado Avalanche,3,Nashville Predators,4,,17113,2:40,,Tuesday
2016-12-06,19:00:00,New York Rangers,2,New York Islanders,4,,15795,2:27,,Tuesday
2016-12-06,19:00:00,Florida Panthers,2,Philadelphia Flyers,3,OT,18999,2:41,,Tuesday
2016-12-06,20:00:00,Montreal Canadiens,2,St. Louis Blues,3,OT,17646,2:38,,Tuesday
2016-12-06,20:00:00,Detroit Red Wings,4,Winnipeg Jets,3,SO,15294,2:36,,Tuesday
2016-12-07,22:30:00,Carolina Hurricanes,5,Anaheim Ducks,6,SO,14582,2:45,,Wednesday
2016-12-07,22:30:00,Ottawa Senators,4,San Jose Sharks,2,,17349,2:33,,Wednesday
2016-12-07,19:30:00,Minnesota Wild,3,Toronto Maple Leafs,2,,18944,2:35,,Wednesday
2016-12-07,20:00:00,Boston Bruins,3,Washington Capitals,4,OT,18506,2:39,,Wednesday
2016-12-08,21:00:00,Calgary Flames,2,Arizona Coyotes,1,OT,10210,2:36,,Thursday
2016-12-08,19:00:00,Colorado Avalanche,4,Boston Bruins,2,,17565,2:21,,Thursday
2016-12-08,20:30:00,Nashville Predators,2,Dallas Stars,5,,17887,2:40,,Thursday
2016-12-08,19:30:00,Pittsburgh Penguins,5,Florida Panthers,1,,14068,2:27,,Thursday
2016-12-08,22:30:00,Carolina Hurricanes,3,Los Angeles Kings,1,,18230,2:20,,Thursday
2016-12-08,19:30:00,New Jersey Devils,2,Montreal Canadiens,5,,21288,2:53,,Thursday
2016-12-08,19:00:00,St. Louis Blues,2,New York Islanders,3,,11178,2:24,,Thursday
2016-12-08,19:00:00,Edmonton Oilers,5,Philadelphia Flyers,6,,19346,2:35,,Thursday
2016-12-08,19:30:00,Vancouver Canucks,5,Tampa Bay Lightning,1,,19092,2:30,,Thursday
2016-12-08,20:00:00,New York Rangers,2,Winnipeg Jets,1,,15294,2:17,,Thursday
2016-12-09,22:00:00,San Jose Sharks,2,Anaheim Ducks,3,,17174,2:25,,Friday
2016-12-09,19:00:00,Washington Capitals,4,Buffalo Sabres,1,,18234,2:28,,Friday
2016-12-09,20:30:00,New York Rangers,1,Chicago Blackhawks,0,OT,21770,2:31,,Friday
2016-12-09,19:30:00,Columbus Blue Jackets,4,Detroit Red Wings,1,,20027,2:33,,Friday
2016-12-09,20:00:00,Edmonton Oilers,2,Minnesota Wild,3,SO,19019,2:59,,Friday
2016-12-09,19:30:00,St. Louis Blues,4,New Jersey Devils,1,,16514,2:22,,Friday
2016-12-10,20:00:00,Nashville Predators,1,Arizona Coyotes,4,,13820,2:32,,Saturday
2016-12-10,19:00:00,Toronto Maple Leafs,4,Boston Bruins,1,,17565,2:25,,Saturday
2016-12-10,19:00:00,New York Islanders,2,Columbus Blue Jackets,6,,16928,2:30,,Saturday
2016-12-10,22:00:00,Winnipeg Jets,2,Calgary Flames,6,,18677,2:36,,Saturday
2016-12-10,19:00:00,Vancouver Canucks,2,Florida Panthers,4,,17585,2:35,,Saturday
2016-12-10,16:00:00,Ottawa Senators,1,Los Angeles Kings,4,,18230,2:30,,Saturday
2016-12-10,19:00:00,Colorado Avalanche,1,Montreal Canadiens,10,,21288,2:29,,Saturday
2016-12-10,13:00:00,Dallas Stars,2,Philadelphia Flyers,4,,19594,2:44,,Saturday
2016-12-10,22:30:00,Carolina Hurricanes,3,San Jose Sharks,4,,17562,2:24,,Saturday
2016-12-10,19:00:00,Pittsburgh Penguins,4,Tampa Bay Lightning,3,,19092,2:41,,Saturday
2016-12-11,16:00:00,Ottawa Senators,1,Anaheim Ducks,5,,15714,2:33,,Sunday
2016-12-11,19:00:00,Dallas Stars,1,Chicago Blackhawks,3,,21451,2:24,,Sunday
2016-12-11,17:00:00,Philadelphia Flyers,1,Detroit Red Wings,0,OT,20027,2:41,,Sunday
2016-12-11,21:30:00,Winnipeg Jets,2,Edmonton Oilers,3,,18347,2:29,,Sunday
2016-12-11,18:00:00,St. Louis Blues,1,Minnesota Wild,3,,18363,2:51,,Sunday
2016-12-11,19:00:00,New Jersey Devils,0,New York Rangers,5,,18006,2:37,,Sunday
2016-12-11,19:00:00,Colorado Avalanche,3,Toronto Maple Leafs,1,,18875,2:33,,Sunday
2016-12-11,17:00:00,Vancouver Canucks,0,Washington Capitals,3,,18506,2:31,,Sunday
2016-12-12,19:30:00,Boston Bruins,2,Montreal Canadiens,1,OT,21288,2:43,,Monday
2016-12-12,19:00:00,Arizona Coyotes,0,Pittsburgh Penguins,7,,18420,2:28,,Monday
2016-12-13,19:00:00,Los Angeles Kings,3,Buffalo Sabres,6,,18375,2:28,,Tuesday
2016-12-13,19:00:00,Vancouver Canucks,6,Carolina Hurricanes,8,,11721,2:38,,Tuesday
2016-12-13,20:30:00,Anaheim Ducks,2,Dallas Stars,6,,17543,2:41,,Tuesday
2016-12-13,19:30:00,Arizona Coyotes,4,Detroit Red Wings,1,,20027,2:32,,Tuesday
2016-12-13,21:00:00,Columbus Blue Jackets,3,Edmonton Oilers,1,,18347,2:27,,Tuesday
2016-12-13,20:00:00,Florida Panthers,1,Minnesota Wild,5,,18754,2:45,,Tuesday
2016-12-13,20:00:00,St. Louis Blues,3,Nashville Predators,6,,17113,2:30,,Tuesday
2016-12-13,19:00:00,Washington Capitals,4,New York Islanders,2,,12730,2:29,,Tuesday
2016-12-13,19:00:00,Chicago Blackhawks,2,New York Rangers,1,,18006,2:19,,Tuesday
2016-12-13,19:30:00,San Jose Sharks,3,Toronto Maple Leafs,2,SO,19380,2:48,,Tuesday
2016-12-14,21:30:00,Tampa Bay Lightning,6,Calgary Flames,3,,18164,2:36,,Wednesday
2016-12-14,22:00:00,Philadelphia Flyers,4,Colorado Avalanche,3,,14456,2:33,,Wednesday
2016-12-14,19:00:00,San Jose Sharks,4,Ottawa Senators,3,SO,17273,2:50,,Wednesday
2016-12-14,19:30:00,Boston Bruins,3,Pittsburgh Penguins,4,OT,18415,2:38,,Wednesday
2016-12-15,19:00:00,Anaheim Ducks,4,Boston Bruins,3,,17565,2:36,,Thursday
2016-12-15,20:30:00,New York Rangers,2,Dallas Stars,0,,18212,2:33,,Thursday
2016-12-15,19:30:00,Los Angeles Kings,4,Detroit Red Wings,1,,20027,2:32,,Thursday
2016-12-15,20:00:00,Minnesota Wild,5,Nashville Predators,2,,17113,2:33,,Thursday
2016-12-15,19:00:00,Chicago Blackhawks,5,New York Islanders,4,,12504,2:22,,Thursday
2016-12-15,20:00:00,New Jersey Devils,2,St. Louis Blues,5,,18347,2:26,,Thursday
2016-12-15,19:30:00,Arizona Coyotes,3,Toronto Maple Leafs,2,SO,18903,2:43,,Thursday
2016-12-15,20:00:00,Florida Panthers,3,Winnipeg Jets,4,SO,15294,2:52,,Thursday
2016-12-16,19:00:00,New York Islanders,2,Buffalo Sabres,3,OT,18903,2:32,,Friday
2016-12-16,19:30:00,Washington Capitals,4,Carolina Hurricanes,3,SO,11892,2:35,,Friday
2016-12-16,21:00:00,Columbus Blue Jackets,4,Calgary Flames,1,,18045,2:22,,Friday
2016-12-16,21:00:00,Florida Panthers,3,Colorado Avalanche,1,,14679,2:27,,Friday
2016-12-16,19:30:00,San Jose Sharks,4,Montreal Canadiens,2,,21288,2:30,,Friday
2016-12-16,19:00:00,Los Angeles Kings,1,Pittsburgh Penguins,0,OT,18544,2:28,,Friday
2016-12-16,22:00:00,Tampa Bay Lightning,2,Vancouver Canucks,4,,18685,2:25,,Friday
2016-12-17,19:00:00,Buffalo Sabres,1,Carolina Hurricanes,2,SO,11682,2:30,,Saturday
2016-12-17,14:00:00,Philadelphia Flyers,1,Dallas Stars,3,,18243,2:22,,Saturday
2016-12-17,19:00:00,Anaheim Ducks,4,Detroit Red Wings,6,,20027,2:50,,Saturday
2016-12-17,22:00:00,Tampa Bay Lightning,2,Edmonton Oilers,3,SO,18347,2:41,,Saturday
2016-12-17,14:00:00,Arizona Coyotes,1,Minnesota Wild,4,,19036,2:30,,Saturday
2016-12-17,20:00:00,New York Rangers,2,Nashville Predators,1,SO,17113,2:37,,Saturday
2016-12-17,19:00:00,New Jersey Devils,1,Ottawa Senators,3,,15111,2:28,,Saturday
2016-12-17,20:00:00,Chicago Blackhawks,6,St. Louis Blues,4,,19197,2:28,,Saturday
2016-12-17,19:00:00,Pittsburgh Penguins,1,Toronto Maple Leafs,2,OT,19553,2:35,,Saturday
2016-12-17,19:00:00,Montreal Canadiens,2,Washington Capitals,1,,18506,2:29,,Saturday
2016-12-18,13:00:00,Los Angeles Kings,0,Boston Bruins,1,,17565,2:32,,Sunday
2016-12-18,19:00:00,San Jose Sharks,1,Chicago Blackhawks,4,,22027,2:16,,Sunday
2016-12-18,19:00:00,Ottawa Senators,6,New York Islanders,2,,13102,2:31,,Sunday
2016-12-18,19:30:00,New Jersey Devils,2,New York Rangers,3,SO,18006,2:43,,Sunday
2016-12-18,16:00:00,Columbus Blue Jackets,4,Vancouver Canucks,3,OT,18113,2:24,,Sunday
2016-12-18,15:00:00,Colorado Avalanche,1,Winnipeg Jets,4,,15294,2:23,,Sunday
2016-12-19,21:00:00,Calgary Flames,4,Arizona Coyotes,2,,12192,2:50,,Monday
2016-12-19,19:00:00,Nashville Predators,2,Philadelphia Flyers,1,SO,19660,2:36,,Monday
2016-12-19,20:00:00,Edmonton Oilers,3,St. Louis Blues,2,OT,19357,2:37,,Monday
2016-12-19,19:30:00,Anaheim Ducks,3,Toronto Maple Leafs,2,,18861,2:44,,Monday
2016-12-20,19:00:00,New York Islanders,4,Boston Bruins,2,,17565,2:27,,Tuesday
2016-12-20,19:00:00,Los Angeles Kings,2,Columbus Blue Jackets,3,SO,16568,2:42,,Tuesday
2016-12-20,20:30:00,Ottawa Senators,4,Chicago Blackhawks,3,,21614,2:32,,Tuesday
2016-12-20,20:30:00,St. Louis Blues,3,Dallas Stars,2,OT,18532,2:45,,Tuesday
2016-12-20,19:30:00,Buffalo Sabres,3,Florida Panthers,4,SO,14265,2:51,,Tuesday
2016-12-20,20:00:00,Colorado Avalanche,0,Minnesota Wild,2,,19018,2:21,,Tuesday
2016-12-20,19:30:00,Anaheim Ducks,1,Montreal Canadiens,5,,21288,2:29,,Tuesday
2016-12-20,19:00:00,Nashville Predators,5,New Jersey Devils,1,,13744,2:22,,Tuesday
2016-12-20,19:00:00,New York Rangers,2,Pittsburgh Penguins,7,,18541,2:24,,Tuesday
2016-12-20,22:30:00,Calgary Flames,1,San Jose Sharks,4,,17562,2:24,,Tuesday
2016-12-20,19:30:00,Detroit Red Wings,1,Tampa Bay Lightning,4,,19092,2:32,,Tuesday
2016-12-20,22:00:00,Winnipeg Jets,1,Vancouver Canucks,4,,18865,2:29,,Tuesday
2016-12-21,21:30:00,Edmonton Oilers,3,Arizona Coyotes,2,,11378,2:46,,Wednesday
2016-12-21,20:00:00,Washington Capitals,2,Philadelphia Flyers,3,SO,20011,2:41,,Wednesday
2016-12-22,19:00:00,Carolina Hurricanes,3,Buffalo Sabres,1,,18863,2:19,,Thursday
2016-12-22,19:00:00,Pittsburgh Penguins,1,Columbus Blue Jackets,7,,19115,2:36,,Thursday
2016-12-22,21:00:00,Toronto Maple Leafs,6,Colorado Avalanche,0,,15502,2:33,,Thursday
2016-12-22,19:30:00,Boston Bruins,3,Florida Panthers,1,,14462,2:37,,Thursday
2016-12-22,19:30:00,Minnesota Wild,4,Montreal Canadiens,2,,21288,2:34,,Thursday
2016-12-22,19:00:00,Philadelphia Flyers,0,New Jersey Devils,4,,16514,2:42,,Thursday
2016-12-22,20:00:00,Los Angeles Kings,4,Nashville Predators,0,,17156,2:20,,Thursday
2016-12-22,19:30:00,Anaheim Ducks,1,Ottawa Senators,2,OT,17125,2:36,,Thursday
2016-12-22,19:30:00,St. Louis Blues,2,Tampa Bay Lightning,5,,19092,2:37,,Thursday
2016-12-22,22:00:00,Winnipeg Jets,4,Vancouver Canucks,1,,18865,2:28,,Thursday
2016-12-23,21:00:00,Toronto Maple Leafs,4,Arizona Coyotes,1,,14377,2:34,,Friday
2016-12-23,19:30:00,Boston Bruins,2,Carolina Hurricanes,3,OT,12924,2:29,,Friday
2016-12-23,19:00:00,Montreal Canadiens,1,Columbus Blue Jackets,2,,18147,2:31,,Friday
2016-12-23,21:00:00,Vancouver Canucks,1,Calgary Flames,4,,18840,2:25,,Friday
2016-12-23,20:30:00,Colorado Avalanche,2,Chicago Blackhawks,1,OT,21918,2:32,,Friday
2016-12-23,20:30:00,Los Angeles Kings,2,Dallas Stars,3,OT,18156,2:31,,Friday
2016-12-23,19:30:00,Detroit Red Wings,4,Florida Panthers,3,SO,15374,2:59,,Friday
2016-12-23,19:00:00,Buffalo Sabres,1,New York Islanders,5,,13852,2:23,,Friday
2016-12-23,19:00:00,Minnesota Wild,7,New York Rangers,4,,18006,2:25,,Friday
2016-12-23,19:00:00,New Jersey Devils,1,Pittsburgh Penguins,4,,18625,2:33,,Friday
2016-12-23,22:30:00,Edmonton Oilers,2,San Jose Sharks,3,OT,17562,2:40,,Friday
2016-12-23,19:00:00,Tampa Bay Lightning,0,Washington Capitals,4,,18506,2:31,,Friday
2016-12-27,22:00:00,San Jose Sharks,3,Anaheim Ducks,2,OT,17403,2:32,,Tuesday
2016-12-27,21:00:00,Dallas Stars,3,Arizona Coyotes,2,,14561,2:40,,Tuesday
2016-12-27,19:00:00,Boston Bruins,3,Columbus Blue Jackets,4,,19005,2:33,,Tuesday
2016-12-27,20:30:00,Winnipeg Jets,3,Chicago Blackhawks,1,,22117,2:27,,Tuesday
2016-12-27,21:00:00,Calgary Flames,6,Colorado Avalanche,3,,14634,2:25,,Tuesday
2016-12-27,19:30:00,Buffalo Sabres,4,Detroit Red Wings,3,,20027,2:43,,Tuesday
2016-12-27,19:00:00,Pittsburgh Penguins,5,New Jersey Devils,2,,16514,2:37,,Tuesday
2016-12-27,20:00:00,Minnesota Wild,3,Nashville Predators,2,OT,17141,2:35,,Tuesday
2016-12-27,19:00:00,Washington Capitals,3,New York Islanders,4,,15795,2:30,,Tuesday
2016-12-27,19:00:00,Ottawa Senators,3,New York Rangers,4,,18006,2:40,,Tuesday
2016-12-28,19:00:00,Toronto Maple Leafs,3,Florida Panthers,2,SO,16965,2:51,,Wednesday
2016-12-28,19:00:00,Carolina Hurricanes,2,Pittsburgh Penguins,3,,18653,2:28,,Wednesday
2016-12-28,20:00:00,Philadelphia Flyers,3,St. Louis Blues,6,,19409,2:50,,Wednesday
2016-12-28,19:30:00,Montreal Canadiens,3,Tampa Bay Lightning,4,OT,19092,2:32,,Wednesday
2016-12-28,22:00:00,Los Angeles Kings,1,Vancouver Canucks,2,,18865,2:19,,Wednesday
2016-12-29,21:00:00,New York Rangers,6,Arizona Coyotes,3,,15090,2:27,,Thursday
2016-12-29,19:00:00,Boston Bruins,4,Buffalo Sabres,2,,19070,2:43,,Thursday
2016-12-29,21:00:00,Anaheim Ducks,3,Calgary Flames,1,,19289,2:42,,Thursday
2016-12-29,20:30:00,Colorado Avalanche,2,Dallas Stars,4,,18532,2:30,,Thursday
2016-12-29,21:00:00,Los Angeles Kings,1,Edmonton Oilers,3,,18347,2:30,,Thursday
2016-12-29,19:30:00,Montreal Canadiens,3,Florida Panthers,2,OT,17489,2:39,,Thursday
2016-12-29,20:00:00,New York Islanders,4,Minnesota Wild,6,,19252,2:36,,Thursday
2016-12-29,20:00:00,Chicago Blackhawks,3,Nashville Predators,2,,17229,2:24,,Thursday
2016-12-29,20:00:00,Detroit Red Wings,3,Ottawa Senators,2,OT,20011,2:28,,Thursday
2016-12-29,19:30:00,Toronto Maple Leafs,3,Tampa Bay Lightning,2,OT,19092,2:39,,Thursday
2016-12-29,20:00:00,Columbus Blue Jackets,5,Winnipeg Jets,3,,15294,2:34,,Thursday
2016-12-29,19:00:00,New Jersey Devils,2,Washington Capitals,1,SO,18506,2:42,,Thursday
2016-12-30,19:30:00,Chicago Blackhawks,2,Carolina Hurricanes,3,,18016,2:23,,Friday
2016-12-30,22:00:00,Philadelphia Flyers,0,San Jose Sharks,2,,17562,2:30,,Friday
2016-12-30,20:00:00,Nashville Predators,4,St. Louis Blues,0,,19483,2:25,,Friday
2016-12-30,22:00:00,Anaheim Ducks,2,Vancouver Canucks,3,OT,18214,2:38,,Friday
2016-12-31,13:00:00,Buffalo Sabres,1,Boston Bruins,3,,17565,2:28,,Saturday
