Date,Time,Visitor,G_Visitor,Home,G_Home,OT_SO,Attendance,LOG,Notes,Day
2022-11-18,22:00:00,Los Angeles Kings,1,Vancouver Canucks,4,,18841,2:24,,Friday
2022-11-19,19:00:00,Chicago Blackhawks,1,Boston Bruins,6,,17850,2:21,,Saturday
2022-11-19,19:00:00,Detroit Red Wings,6,Columbus Blue Jackets,1,,18693,2:25,,Saturday
2022-11-19,20:00:00,New York Islanders,2,Dallas Stars,5,,18532,2:25,,Saturday
2022-11-19,22:00:00,Vegas Golden Knights,3,Edmonton Oilers,4,OT,18347,2:20,,Saturday
2022-11-19,16:00:00,Calgary Flames,5,Florida Panthers,4,SO,15842,2:48,,Saturday
2022-11-19,20:00:00,Carolina Hurricanes,1,Minnesota Wild,2,OT,18278,2:31,,Saturday
2022-11-19,19:00:00,Philadelphia Flyers,4,Montreal Canadiens,5,SO,21105,2:41,,Saturday
2022-11-19,20:00:00,Tampa Bay Lightning,3,Nashville Predators,2,OT,17444,2:32,,Saturday
2022-11-19,13:00:00,New Jersey Devils,5,Ottawa Senators,1,,18881,2:33,,Saturday
2022-11-19,22:00:00,Los Angeles Kings,2,Seattle Kraken,3,OT,17151,2:21,,Saturday
2022-11-19,22:30:00,New York Rangers,2,San Jose Sharks,1,,17562,2:28,,Saturday
2022-11-19,20:00:00,Anaheim Ducks,2,St. Louis Blues,6,,18096,2:27,,Saturday
2022-11-19,19:00:00,Buffalo Sabres,2,Toronto Maple Leafs,5,,18645,2:26,,Saturday
2022-11-19,19:00:00,Pittsburgh Penguins,3,Winnipeg Jets,0,,15325,2:26,,Saturday
2022-11-19,19:00:00,Colorado Avalanche,4,Washington Capitals,0,,18573,2:26,,Saturday
2022-11-20,18:00:00,Florida Panthers,3,Columbus Blue Jackets,5,,15643,2:30,,Sunday
2022-11-20,19:00:00,Pittsburgh Penguins,5,Chicago Blackhawks,3,,21182,2:30,,Sunday
2022-11-21,20:30:00,Colorado Avalanche,3,Dallas Stars,2,SO,18532,2:44,,Monday
2022-11-21,19:00:00,Edmonton Oilers,2,New Jersey Devils,5,,16514,2:23,,Monday
2022-11-21,20:00:00,Arizona Coyotes,3,Nashville Predators,4,SO,17159,2:46,,Monday
2022-11-21,19:00:00,Calgary Flames,5,Philadelphia Flyers,2,,17896,2:21,,Monday
2022-11-21,22:30:00,Ottawa Senators,1,San Jose Sharks,5,,11295,2:26,,Monday
2022-11-21,20:00:00,Anaheim Ducks,1,St. Louis Blues,3,,18096,2:21,,Monday
2022-11-21,19:00:00,Boston Bruins,5,Tampa Bay Lightning,3,,19092,2:29,,Monday
2022-11-21,19:30:00,New York Islanders,3,Toronto Maple Leafs,2,OT,18494,2:32,,Monday
2022-11-21,22:30:00,Vegas Golden Knights,5,Vancouver Canucks,4,,18558,2:37,,Monday
2022-11-21,19:30:00,Carolina Hurricanes,3,Winnipeg Jets,4,OT,13346,2:19,,Monday
2022-11-22,22:30:00,New York Rangers,5,Los Angeles Kings,3,,18230,2:27,,Tuesday
2022-11-22,19:00:00,Buffalo Sabres,7,Montreal Canadiens,2,,20984,2:26,,Tuesday
2022-11-23,22:00:00,New York Rangers,2,Anaheim Ducks,3,,13759,2:21,,Wednesday
2022-11-23,19:00:00,St. Louis Blues,2,Buffalo Sabres,6,,17302,2:20,,Wednesday
2022-11-23,19:00:00,Arizona Coyotes,4,Carolina Hurricanes,0,,18775,2:27,,Wednesday
2022-11-23,19:00:00,Montreal Canadiens,3,Columbus Blue Jackets,1,,14197,2:32,,Wednesday
2022-11-23,22:00:00,Vancouver Canucks,4,Colorado Avalanche,3,,18132,2:38,,Wednesday
2022-11-23,20:30:00,Chicago Blackhawks,4,Dallas Stars,6,,18532,2:29,,Wednesday
2022-11-23,19:00:00,Nashville Predators,0,Detroit Red Wings,3,,19515,2:19,,Wednesday
2022-11-23,19:00:00,Boston Bruins,2,Florida Panthers,5,,17511,2:37,,Wednesday
2022-11-23,19:00:00,Winnipeg Jets,1,Minnesota Wild,6,,17450,2:33,,Wednesday
2022-11-23,19:00:00,Toronto Maple Leafs,2,New Jersey Devils,1,,16514,2:42,,Wednesday
2022-11-23,19:30:00,Edmonton Oilers,0,New York Islanders,3,,17255,2:34,,Wednesday
2022-11-23,19:00:00,Calgary Flames,1,Pittsburgh Penguins,2,SO,18149,2:37,,Wednesday
2022-11-23,22:00:00,San Jose Sharks,5,Seattle Kraken,8,,17151,2:25,,Wednesday
2022-11-23,22:00:00,Ottawa Senators,1,Vegas Golden Knights,4,,17955,2:34,,Wednesday
2022-11-23,19:30:00,Philadelphia Flyers,2,Washington Capitals,3,OT,18573,2:33,,Wednesday
2022-11-25,15:00:00,Ottawa Senators,5,Anaheim Ducks,1,,14278,2:36,,Friday
2022-11-25,13:00:00,Carolina Hurricanes,2,Boston Bruins,3,OT,17850,2:48,,Friday
2022-11-25,20:00:00,New Jersey Devils,3,Buffalo Sabres,1,,16727,2:32,,Friday
2022-11-25,20:00:00,New York Islanders,3,Columbus Blue Jackets,2,,17286,2:29,,Friday
2022-11-25,14:00:00,Montreal Canadiens,3,Chicago Blackhawks,2,SO,16159,2:32,,Friday
2022-11-25,20:30:00,Winnipeg Jets,5,Dallas Stars,4,OT,18532,2:49,,Friday
2022-11-25,20:00:00,Arizona Coyotes,3,Detroit Red Wings,4,SO,19515,2:41,,Friday
2022-11-25,14:00:00,Toronto Maple Leafs,4,Minnesota Wild,3,,18997,2:28,,Friday
2022-11-25,17:30:00,Pittsburgh Penguins,4,Philadelphia Flyers,1,,19309,2:22,,Friday
2022-11-25,22:30:00,Los Angeles Kings,5,San Jose Sharks,2,,17562,2:29,,Friday
2022-11-25,20:00:00,St. Louis Blues,2,Tampa Bay Lightning,5,,19092,2:22,,Friday
2022-11-25,20:00:00,Seattle Kraken,4,Vegas Golden Knights,2,,18119,2:22,,Friday
2022-11-25,14:00:00,Calgary Flames,0,Washington Capitals,3,,18573,2:25,,Friday
2022-11-26,16:00:00,Calgary Flames,2,Carolina Hurricanes,3,,18845,2:29,,Saturday
2022-11-26,21:00:00,Dallas Stars,1,Colorado Avalanche,4,,18129,2:40,,Saturday
2022-11-26,18:30:00,St. Louis Blues,5,Florida Panthers,4,OT,15649,2:26,,Saturday
2022-11-26,19:00:00,Washington Capitals,1,New Jersey Devils,5,,16514,2:27,,Saturday
2022-11-26,19:30:00,Philadelphia Flyers,2,New York Islanders,5,,17255,2:18,,Saturday
2022-11-26,13:00:00,Edmonton Oilers,4,New York Rangers,3,,18006,2:34,,Saturday
2022-11-26,19:00:00,Toronto Maple Leafs,4,Pittsburgh Penguins,1,,18166,2:25,,Saturday
2022-11-26,22:00:00,Vancouver Canucks,5,Vegas Golden Knights,1,,18004,2:30,,Saturday
2022-11-27,20:00:00,Seattle Kraken,5,Anaheim Ducks,4,,14324,2:25,,Sunday
2022-11-27,19:00:00,Winnipeg Jets,7,Chicago Blackhawks,2,,17611,2:23,,Sunday
2022-11-27,22:30:00,Ottawa Senators,3,Los Angeles Kings,2,OT,15136,2:37,,Sunday
2022-11-27,14:00:00,Arizona Coyotes,3,Minnesota Wild,4,,17745,2:31,,Sunday
2022-11-27,20:00:00,Vancouver Canucks,4,San Jose Sharks,3,OT,11307,2:21,,Sunday
2022-11-28,19:00:00,Tampa Bay Lightning,6,Buffalo Sabres,5,OT,11766,2:37,,Monday
2022-11-28,19:00:00,Vegas Golden Knights,3,Columbus Blue Jackets,2,SO,13771,2:44,,Monday
2022-11-28,19:00:00,Toronto Maple Leafs,4,Detroit Red Wings,2,,18277,2:24,,Monday
2022-11-28,21:30:00,Florida Panthers,3,Edmonton Oilers,4,OT,17775,2:36,,Monday
2022-11-28,19:00:00,New Jersey Devils,5,New York Rangers,3,,17928,2:24,,Monday
2022-11-28,20:00:00,Dallas Stars,4,St. Louis Blues,1,,18096,2:13,,Monday
2022-11-29,19:00:00,Tampa Bay Lightning,1,Boston Bruins,3,,17850,2:26,,Tuesday
2022-11-29,21:00:00,Florida Panthers,2,Calgary Flames,6,,17806,2:26,,Tuesday
2022-11-29,22:30:00,Seattle Kraken,9,Los Angeles Kings,8,OT,13215,2:31,,Tuesday
2022-11-29,19:00:00,San Jose Sharks,4,Montreal Canadiens,0,,21105,2:22,,Tuesday
2022-11-29,20:00:00,Anaheim Ducks,1,Nashville Predators,2,OT,17159,2:28,,Tuesday
2022-11-29,19:30:00,New York Islanders,1,Philadelphia Flyers,3,,18143,2:27,,Tuesday
2022-11-29,19:00:00,Carolina Hurricanes,3,Pittsburgh Penguins,2,OT,15942,2:26,,Tuesday
2022-11-29,22:00:00,Washington Capitals,5,Vancouver Canucks,1,,18179,2:18,,Tuesday
2022-11-29,20:00:00,Colorado Avalanche,0,Winnipeg Jets,5,,13510,2:24,,Tuesday
2022-11-30,21:30:00,Edmonton Oilers,5,Chicago Blackhawks,4,,15397,2:34,,Wednesday
2022-11-30,19:00:00,Buffalo Sabres,5,Detroit Red Wings,4,SO,17117,2:47,,Wednesday
2022-11-30,19:00:00,New York Rangers,3,Ottawa Senators,1,,14654,2:23,,Wednesday
2022-11-30,19:00:00,San Jose Sharks,1,Toronto Maple Leafs,3,,18679,2:21,,Wednesday
2022-12-01,19:00:00,Colorado Avalanche,6,Buffalo Sabres,4,,12805,2:32,,Thursday
2022-12-01,21:00:00,Montreal Canadiens,2,Calgary Flames,1,,18106,2:33,,Thursday
2022-12-01,20:30:00,Anaheim Ducks,0,Dallas Stars,5,,18012,2:27,,Thursday
2022-12-01,22:30:00,Arizona Coyotes,3,Los Angeles Kings,5,,13764,2:25,,Thursday
2022-12-01,20:00:00,Edmonton Oilers,3,Minnesota Wild,5,,17651,2:23,,Thursday
2022-12-01,19:00:00,Nashville Predators,4,New Jersey Devils,3,OT,14071,2:26,,Thursday
2022-12-01,19:00:00,Tampa Bay Lightning,4,Philadelphia Flyers,1,,17867,2:20,,Thursday
2022-12-01,19:00:00,Vegas Golden Knights,3,Pittsburgh Penguins,4,,15895,2:28,,Thursday
2022-12-01,22:00:00,Washington Capitals,2,Seattle Kraken,3,OT,17151,2:25,,Thursday
2022-12-01,20:00:00,Carolina Hurricanes,6,St. Louis Blues,4,,18096,2:24,,Thursday
2022-12-01,22:00:00,Florida Panthers,5,Vancouver Canucks,1,,18052,2:31,,Thursday
2022-12-02,19:30:00,Nashville Predators,4,New York Islanders,1,,16263,2:30,,Friday
2022-12-02,19:00:00,Ottawa Senators,3,New York Rangers,2,OT,18006,2:45,,Friday
2022-12-02,20:00:00,Columbus Blue Jackets,4,Winnipeg Jets,1,,13240,2:31,,Friday
2022-12-03,19:00:00,Colorado Avalanche,1,Boston Bruins,5,,17850,2:40,,Saturday
2022-12-03,22:00:00,Washington Capitals,2,Calgary Flames,5,,18698,2:30,,Saturday
2022-12-03,19:00:00,Vegas Golden Knights,4,Detroit Red Wings,1,,19515,2:24,,Saturday
2022-12-03,19:00:00,Montreal Canadiens,3,Edmonton Oilers,5,,18347,2:25,,Saturday
2022-12-03,22:30:00,Carolina Hurricanes,4,Los Angeles Kings,2,,16067,2:27,,Saturday
2022-12-03,14:00:00,Anaheim Ducks,4,Minnesota Wild,5,SO,17822,2:56,,Saturday
2022-12-03,19:30:00,Chicago Blackhawks,5,New York Rangers,2,,18006,2:29,,Saturday
2022-12-03,19:00:00,San Jose Sharks,2,Ottawa Senators,5,,17101,2:24,,Saturday
2022-12-03,19:00:00,New Jersey Devils,3,Philadelphia Flyers,2,,18427,2:23,,Saturday
2022-12-03,19:00:00,St. Louis Blues,2,Pittsburgh Penguins,6,,17330,2:28,,Saturday
2022-12-03,22:00:00,Florida Panthers,5,Seattle Kraken,1,,17151,2:24,,Saturday
2022-12-03,19:00:00,Toronto Maple Leafs,3,Tampa Bay Lightning,4,OT,19092,2:39,,Saturday
2022-12-03,22:00:00,Arizona Coyotes,2,Vancouver Canucks,3,OT,18516,2:34,,Saturday
2022-12-04,19:00:00,San Jose Sharks,3,Buffalo Sabres,6,,13655,2:22,,Sunday
2022-12-04,18:00:00,Detroit Red Wings,4,Columbus Blue Jackets,2,,16087,2:28,,Sunday
2022-12-04,15:00:00,Minnesota Wild,6,Dallas Stars,5,SO,18120,2:38,,Sunday
2022-12-04,19:30:00,Chicago Blackhawks,0,New York Islanders,3,,16124,2:32,,Sunday
2022-12-04,15:00:00,Anaheim Ducks,2,Winnipeg Jets,5,,13444,2:30,,Sunday
2022-12-05,19:00:00,Vegas Golden Knights,4,Boston Bruins,3,SO,17850,2:46,,Monday
2022-12-05,21:00:00,Arizona Coyotes,2,Calgary Flames,3,,16899,2:23,,Monday
2022-12-05,20:30:00,Washington Capitals,3,Edmonton Oilers,2,,17264,2:24,,Monday
2022-12-05,19:00:00,St. Louis Blues,4,New York Rangers,6,,16682,2:30,,Monday
2022-12-05,19:00:00,Colorado Avalanche,3,Philadelphia Flyers,5,,18361,2:21,,Monday
2022-12-05,22:30:00,Montreal Canadiens,6,Vancouver Canucks,7,OT,18420,2:31,,Monday
2022-12-06,22:00:00,Carolina Hurricanes,3,Anaheim Ducks,4,OT,14576,2:29,,Tuesday
2022-12-06,20:30:00,Toronto Maple Leafs,4,Dallas Stars,0,,18021,2:22,,Tuesday
2022-12-06,19:00:00,Chicago Blackhawks,0,New Jersey Devils,3,,13071,2:18,,Tuesday
2022-12-06,19:30:00,St. Louis Blues,7,New York Islanders,4,,16044,2:26,,Tuesday
2022-12-06,19:00:00,Los Angeles Kings,5,Ottawa Senators,2,,13459,2:25,,Tuesday
2022-12-06,19:00:00,Columbus Blue Jackets,1,Pittsburgh Penguins,4,,15867,2:33,,Tuesday
2022-12-06,22:00:00,Montreal Canadiens,4,Seattle Kraken,2,,17151,2:28,,Tuesday
2022-12-06,19:00:00,Detroit Red Wings,4,Tampa Bay Lightning,2,,19092,2:23,,Tuesday
2022-12-06,20:00:00,Florida Panthers,2,Winnipeg Jets,5,,13426,2:26,,Tuesday
2022-12-07,19:30:00,Buffalo Sabres,9,Columbus Blue Jackets,4,,15659,2:25,,Wednesday
2022-12-07,20:00:00,Minnesota Wild,3,Calgary Flames,5,,17562,2:31,,Wednesday
2022-12-07,21:00:00,Boston Bruins,4,Colorado Avalanche,0,,18119,2:29,,Wednesday
2022-12-07,21:30:00,Arizona Coyotes,2,Edmonton Oilers,8,,16633,2:25,,Wednesday
2022-12-07,19:00:00,Washington Capitals,4,Philadelphia Flyers,1,,16826,2:25,,Wednesday
2022-12-07,22:30:00,Vancouver Canucks,6,San Jose Sharks,5,OT,11492,2:30,,Wednesday
2022-12-07,22:00:00,New York Rangers,5,Vegas Golden Knights,1,,17939,2:33,,Wednesday
2022-12-08,20:30:00,Ottawa Senators,3,Dallas Stars,4,OT,18023,2:40,,Thursday
2022-12-08,19:30:00,Detroit Red Wings,1,Florida Panthers,5,,14961,2:27,,Thursday
2022-12-08,20:00:00,Winnipeg Jets,5,St. Louis Blues,2,,18096,2:19,,Thursday
2022-12-08,19:00:00,Nashville Predators,2,Tampa Bay Lightning,5,,19092,2:36,,Thursday
2022-12-08,19:00:00,Los Angeles Kings,0,Toronto Maple Leafs,5,,18567,2:26,,Thursday
2022-12-09,22:00:00,San Jose Sharks,6,Anaheim Ducks,1,,14487,2:28,,Friday
2022-12-09,21:30:00,Boston Bruins,3,Arizona Coyotes,4,,4600,2:28,,Friday
2022-12-09,19:00:00,Pittsburgh Penguins,4,Buffalo Sabres,3,OT,17205,2:29,,Friday
2022-12-09,19:00:00,Calgary Flames,1,Columbus Blue Jackets,3,,16902,2:28,,Friday
2022-12-09,20:30:00,Winnipeg Jets,3,Chicago Blackhawks,1,,17847,2:36,,Friday
2022-12-09,21:00:00,New York Rangers,2,Colorado Avalanche,1,SO,18112,2:30,,Friday
2022-12-09,21:00:00,Minnesota Wild,2,Edmonton Oilers,5,,17589,2:45,,Friday
2022-12-09,19:00:00,New York Islanders,6,New Jersey Devils,4,,16514,2:33,,Friday
2022-12-09,22:00:00,Philadelphia Flyers,1,Vegas Golden Knights,2,OT,17767,2:35,,Friday
2022-12-09,19:00:00,Seattle Kraken,1,Washington Capitals,4,,18573,2:25,,Friday
2022-12-10,14:00:00,Detroit Red Wings,2,Dallas Stars,3,OT,18532,2:31,,Saturday
2022-12-10,19:00:00,Los Angeles Kings,4,Montreal Canadiens,2,,21105,2:24,,Saturday
2022-12-10,13:30:00,Ottawa Senators,3,Nashville Predators,2,,17414,2:34,,Saturday
2022-12-10,19:30:00,Carolina Hurricanes,3,New York Islanders,0,,17255,2:11,,Saturday
2022-12-10,19:00:00,Buffalo Sabres,1,Pittsburgh Penguins,3,,18414,2:22,,Saturday
2022-12-10,16:30:00,Florida Panthers,1,Tampa Bay Lightning,4,,19092,2:26,,Saturday
2022-12-10,19:00:00,Calgary Flames,4,Toronto Maple Leafs,5,OT,18857,2:37,,Saturday
2022-12-10,22:00:00,Minnesota Wild,3,Vancouver Canucks,0,,18526,2:21,,Saturday
2022-12-11,19:00:00,Philadelphia Flyers,4,Arizona Coyotes,5,OT,4600,2:43,,Sunday
2022-12-11,18:00:00,Los Angeles Kings,5,Columbus Blue Jackets,6,OT,14560,2:30,,Sunday
2022-12-11,18:00:00,Seattle Kraken,5,Florida Panthers,2,,15625,2:28,,Sunday
2022-12-11,15:00:00,Colorado Avalanche,3,St. Louis Blues,2,OT,18096,2:33,,Sunday
2022-12-11,20:00:00,Boston Bruins,3,Vegas Golden Knights,1,,18114,2:28,,Sunday
2022-12-11,19:00:00,Washington Capitals,5,Winnipeg Jets,2,,14096,2:22,,Sunday
2022-12-12,20:00:00,Edmonton Oilers,1,Minnesota Wild,2,,17707,2:30,,Monday
2022-12-12,19:00:00,Calgary Flames,1,Montreal Canadiens,2,SO,21105,2:55,,Monday
2022-12-12,19:00:00,New Jersey Devils,3,New York Rangers,4,OT,18006,2:27,,Monday
2022-12-12,19:30:00,Anaheim Ducks,0,Ottawa Senators,3,,14204,2:31,,Monday
2022-12-12,19:00:00,Dallas Stars,1,Pittsburgh Penguins,2,,17147,2:23,,Monday
2022-12-12,20:00:00,Nashville Predators,0,St. Louis Blues,1,OT,18096,2:24,,Monday
2022-12-13,19:00:00,New York Islanders,3,Boston Bruins,4,SO,17850,2:42,,Tuesday
2022-12-13,19:00:00,Los Angeles Kings,0,Buffalo Sabres,6,,12873,2:29,,Tuesday
2022-12-13,21:00:00,Washington Capitals,7,Chicago Blackhawks,3,,16181,2:19,,Tuesday
2022-12-13,21:00:00,Philadelphia Flyers,2,Colorado Avalanche,3,,18082,2:26,,Tuesday
2022-12-13,19:00:00,Carolina Hurricanes,1,Detroit Red Wings,0,,19515,2:27,,Tuesday
2022-12-13,19:00:00,Columbus Blue Jackets,0,Florida Panthers,4,,15819,2:21,,Tuesday
2022-12-13,19:00:00,Dallas Stars,4,New Jersey Devils,1,,13114,2:26,,Tuesday
2022-12-13,20:00:00,Edmonton Oilers,6,Nashville Predators,3,,17159,2:28,,Tuesday
2022-12-13,22:30:00,Arizona Coyotes,2,San Jose Sharks,3,,10462,2:22,,Tuesday
2022-12-13,19:00:00,Seattle Kraken,2,Tampa Bay Lightning,6,,19092,2:34,,Tuesday
2022-12-13,19:00:00,Anaheim Ducks,0,Toronto Maple Leafs,7,,18477,2:32,,Tuesday
2022-12-13,20:00:00,Vegas Golden Knights,6,Winnipeg Jets,5,,13102,2:30,,Tuesday
2022-12-14,22:00:00,Vancouver Canucks,4,Calgary Flames,3,SO,17552,2:35,,Wednesday
2022-12-14,19:30:00,Detroit Red Wings,1,Minnesota Wild,4,,18324,2:23,,Wednesday
2022-12-14,19:00:00,Montreal Canadiens,2,Ottawa Senators,3,,19567,2:23,,Wednesday
2022-12-15,19:00:00,Los Angeles Kings,3,Boston Bruins,2,SO,17850,2:45,,Thursday
2022-12-15,19:00:00,Seattle Kraken,2,Carolina Hurricanes,3,,18680,2:23,,Thursday
2022-12-15,20:30:00,Vegas Golden Knights,4,Chicago Blackhawks,1,,15911,2:12,,Thursday
2022-12-15,21:00:00,Buffalo Sabres,4,Colorado Avalanche,2,,18103,2:32,,Thursday
2022-12-15,21:00:00,St. Louis Blues,4,Edmonton Oilers,3,SO,17550,2:40,,Thursday
2022-12-15,19:00:00,Pittsburgh Penguins,4,Florida Panthers,2,,14538,2:33,,Thursday
2022-12-15,19:00:00,Anaheim Ducks,5,Montreal Canadiens,2,,21105,2:26,,Thursday
2022-12-15,19:00:00,Philadelphia Flyers,2,New Jersey Devils,1,,14137,2:26,,Thursday
2022-12-15,19:00:00,Toronto Maple Leafs,1,New York Rangers,3,,18006,2:20,,Thursday
2022-12-15,19:00:00,Columbus Blue Jackets,1,Tampa Bay Lightning,4,,19092,2:25,,Thursday
2022-12-15,20:00:00,Nashville Predators,1,Winnipeg Jets,2,OT,13949,2:31,,Thursday
2022-12-15,19:00:00,Dallas Stars,2,Washington Capitals,1,,18573,2:31,,Thursday
2022-12-16,21:30:00,New York Islanders,4,Arizona Coyotes,5,,4600,2:39,,Friday
2022-12-16,21:00:00,St. Louis Blues,5,Calgary Flames,2,,18001,2:26,,Friday
2022-12-16,20:00:00,Chicago Blackhawks,1,Minnesota Wild,4,,18501,2:25,,Friday
2022-12-17,21:00:00,Buffalo Sabres,5,Arizona Coyotes,2,,4600,2:25,,Saturday
2022-12-17,13:00:00,Columbus Blue Jackets,2,Boston Bruins,4,,17850,2:29,,Saturday
2022-12-17,19:00:00,Dallas Stars,4,Carolina Hurricanes,5,OT,18680,2:42,,Saturday
2022-12-17,21:00:00,Nashville Predators,1,Colorado Avalanche,3,,18131,2:22,,Saturday
2022-12-17,13:00:00,Ottawa Senators,6,Detroit Red Wings,3,,19515,2:25,,Saturday
2022-12-17,16:00:00,Anaheim Ducks,4,Edmonton Oilers,3,,18296,2:37,,Saturday
2022-12-17,22:30:00,San Jose Sharks,2,Los Angeles Kings,3,SO,18230,2:39,,Saturday
2022-12-17,19:00:00,Tampa Bay Lightning,5,Montreal Canadiens,1,,21105,2:23,,Saturday
2022-12-17,19:30:00,Florida Panthers,4,New Jersey Devils,2,,15082,2:29,,Saturday
2022-12-17,19:00:00,New York Rangers,6,Philadelphia Flyers,3,,18340,2:26,,Saturday
2022-12-17,22:00:00,Winnipeg Jets,5,Vancouver Canucks,1,,18487,2:20,,Saturday
2022-12-17,22:00:00,New York Islanders,5,Vegas Golden Knights,2,,18007,2:28,,Saturday
2022-12-17,19:00:00,Toronto Maple Leafs,2,Washington Capitals,5,,18573,2:20,,Saturday
2022-12-18,17:00:00,Pittsburgh Penguins,2,Carolina Hurricanes,3,,18117,2:22,,Sunday
2022-12-18,19:30:00,New York Rangers,7,Chicago Blackhawks,1,,17365,2:17,,Sunday
2022-12-18,14:00:00,Ottawa Senators,2,Minnesota Wild,4,,18213,2:22,,Sunday
2022-12-18,20:00:00,Winnipeg Jets,2,Seattle Kraken,3,,17151,2:22,,Sunday
2022-12-18,22:00:00,Calgary Flames,5,San Jose Sharks,2,,14207,2:34,,Sunday
2022-12-19,22:00:00,Montreal Canadiens,3,Arizona Coyotes,2,OT,4600,2:28,,Monday
2022-12-19,19:00:00,Florida Panthers,3,Boston Bruins,7,,17850,2:32,,Monday
2022-12-19,19:00:00,Dallas Stars,2,Columbus Blue Jackets,1,,16402,2:22,,Monday
2022-12-19,21:00:00,New York Islanders,0,Colorado Avalanche,1,SO,18110,2:41,,Monday
2022-12-19,20:00:00,Edmonton Oilers,3,Nashville Predators,4,OT,17558,2:23,,Monday
2022-12-19,22:30:00,St. Louis Blues,5,Vancouver Canucks,1,,18692,2:16,,Monday
2022-12-19,22:00:00,Buffalo Sabres,3,Vegas Golden Knights,2,,17808,2:35,,Monday
2022-12-19,19:00:00,Detroit Red Wings,3,Washington Capitals,4,OT,18573,2:33,,Monday
2022-12-20,19:00:00,New Jersey Devils,1,Carolina Hurricanes,4,,18680,2:26,,Tuesday
2022-12-20,22:30:00,Anaheim Ducks,1,Los Angeles Kings,4,,18230,2:26,,Tuesday
2022-12-20,19:00:00,Columbus Blue Jackets,3,Philadelphia Flyers,5,,19432,2:22,,Tuesday
2022-12-20,19:00:00,New York Rangers,2,Pittsburgh Penguins,3,,18005,2:27,,Tuesday
2022-12-20,22:00:00,St. Louis Blues,2,Seattle Kraken,5,,17151,2:20,,Tuesday
2022-12-20,22:30:00,Calgary Flames,7,San Jose Sharks,3,,10431,2:28,,Tuesday
2022-12-20,19:00:00,Tampa Bay Lightning,1,Toronto Maple Leafs,4,,18962,2:22,,Tuesday
2022-12-20,20:00:00,Ottawa Senators,1,Winnipeg Jets,5,,14277,2:19,,Tuesday
2022-12-21,22:00:00,Minnesota Wild,4,Anaheim Ducks,1,,14961,2:28,,Wednesday
2022-12-21,20:30:00,Nashville Predators,4,Chicago Blackhawks,2,,15239,2:20,,Wednesday
2022-12-21,20:00:00,Montreal Canadiens,1,Colorado Avalanche,2,OT,18091,2:27,,Wednesday
2022-12-21,21:30:00,Edmonton Oilers,6,Dallas Stars,3,,18532,2:27,,Wednesday
2022-12-21,19:00:00,Tampa Bay Lightning,4,Detroit Red Wings,7,,19515,2:33,,Wednesday
2022-12-21,19:00:00,New Jersey Devils,4,Florida Panthers,2,,17073,2:30,,Wednesday
2022-12-21,22:00:00,Arizona Coyotes,2,Vegas Golden Knights,5,,17711,2:27,,Wednesday
2022-12-22,19:00:00,Winnipeg Jets,2,Boston Bruins,3,,17850,2:25,,Thursday
2022-12-22,22:30:00,Calgary Flames,3,Los Angeles Kings,4,OT,16731,2:27,,Thursday
2022-12-22,19:00:00,New York Islanders,3,New York Rangers,5,,18006,2:26,,Thursday
2022-12-22,19:00:00,Washington Capitals,3,Ottawa Senators,2,OT,17231,2:32,,Thursday
2022-12-22,19:00:00,Carolina Hurricanes,4,Pittsburgh Penguins,3,OT,18075,2:34,,Thursday
2022-12-22,22:30:00,Minnesota Wild,2,San Jose Sharks,5,,13128,2:28,,Thursday
2022-12-22,14:00:00,Philadelphia Flyers,3,Toronto Maple Leafs,4,,18908,2:24,,Thursday
2022-12-22,22:00:00,Seattle Kraken,5,Vancouver Canucks,6,SO,18794,2:39,,Thursday
2022-12-23,22:30:00,Calgary Flames,3,Anaheim Ducks,2,OT,16094,2:30,,Friday
2022-12-23,21:30:00,Los Angeles Kings,1,Arizona Coyotes,2,SO,4600,2:32,,Friday
2022-12-23,19:00:00,Philadelphia Flyers,5,Carolina Hurricanes,6,,18680,2:34,,Friday
2022-12-23,20:30:00,Columbus Blue Jackets,2,Chicago Blackhawks,5,,17108,2:36,,Friday
2022-12-23,20:00:00,Montreal Canadiens,2,Dallas Stars,4,,18532,2:32,,Friday
2022-12-23,21:00:00,Vancouver Canucks,5,Edmonton Oilers,2,,18347,2:22,,Friday
2022-12-23,19:00:00,Boston Bruins,4,New Jersey Devils,3,,16514,2:20,,Friday
2022-12-23,20:00:00,Colorado Avalanche,3,Nashville Predators,2,OT,17159,2:36,,Friday
2022-12-23,19:30:00,Florida Panthers,1,New York Islanders,5,,17255,2:24,,Friday
2022-12-23,22:00:00,St. Louis Blues,4,Vegas Golden Knights,5,SO,18125,2:30,,Friday
2022-12-23,19:00:00,Winnipeg Jets,1,Washington Capitals,4,,18573,2:34,,Friday
2022-12-27,21:00:00,Colorado Avalanche,3,Arizona Coyotes,6,,4600,2:22,,Tuesday
2022-12-27,19:00:00,Chicago Blackhawks,0,Carolina Hurricanes,3,,18814,2:18,,Tuesday
2022-12-27,21:00:00,Edmonton Oilers,2,Calgary Flames,1,,19289,2:24,,Tuesday
2022-12-27,22:30:00,Vegas Golden Knights,2,Los Angeles Kings,4,,18230,2:19,,Tuesday
2022-12-27,20:00:00,Dallas Stars,3,Nashville Predators,2,,17768,2:26,,Tuesday
